user_id,project_id,submit_date,text,rating
7313,3,1549584000000,This place has gone down hill! Food overcooked. Service poor!  Never again! They need to work on customer service. Food should not come with inedible items in it!,2
7317,1,1550793600000,"I'm in tears from having the worst hospital experience of my life. I came into the ER because are used Monistat for what I thought was a yeast infection and experienced such intense burning and itching that I was in tears and screaming. When I told my nurse I was in for vaginal itching, she straight up laughed at me, Gave me a Benadryl, and said I don't know what else the doctor can do in a condescending voice. The doctor did a vaginal exam and after I waited over an hour for my results... Keep in mind it's 3 AM in the ER is basically empty... They discharge me, Charge me $100, and get this: The doctor prescribed me Monistat. The same cream that cause the itching burning, screaming pain that brought me to the ER. and when I asked if I had tested positive for yeast infection, they said they don't test for yeast infections. I have never been so infuriated in my life. Basically I was in screaming crying pain and they treated my case like a joke, didn't even bother to figure out what was wrong with me, and then prescribe me the same thing had brought me to the ER.",2
7324,1,1550275200000,"Had a fabulous dinner starting with a delicious cocktail and a wonderful meal.  Our waiter was very attentive, informative and all around great.  Will definitely return back and recommend this place.  Thanks!",2
7331,2,1549411200000,"This is a few tables on the side of a Mediterranean grocery.
The food is delivered quick, and is very, very delicious and very reasonably priced.
Only reason it is not a 5 star, you have to pay at the counter, and during the lunch rush, it can go 10 people deep, and take forever to get out of there.

Lunch rush is super busy.",2
7334,2,1550793600000,"Very nice place, compared to most night clubs in Toronto. Newly renovated and holds a lot of people. I like how it doesn't get too hot in there even when the whole place is packed.",2
7335,2,1549756800000,I had a blast on opening day at Xplozone Trampoline Park great family fun awesome staff say Hi Jenna and Sam they are the best,1
7337,3,1550620800000,The steak doesn't really taste like steak ... tastes more like beef tips? Not sure. The shrimp sauce is really watered down so even though I always buy an extra it just isn't enough. I decided to try this although my intentions were Nana's soul food which is next door. I think I'll stick to Nana's next time.,2
7341,1,1549756800000,Came here last night absolutely fabulous food and our bartender Chase was awesome he made my husband one of the best old fashions he's ever had we will be back tonight x,3
7341,2,1549497600000,"Great service and food was good. We especially liked the table side guacamole - perfectly seasoned, the creamy flan, chicken noodle soup and posole with good broth. Chips, salsa, queso, and Mexican rice were made just as I like it. Everyone in our party seemed to enjoy their dishes- the enchiladas, fajita salad, nachos del jefe, Chile's rellenos. My Milanesa was okay and it needed more seasoning. They don't take reservations but they were able to accommodate our large party of 9 last minute. Great place for Mexican food if ever in Madison Wisconsin.",2
7344,2,1549065600000,"Came here for happy hour...stayed for the happy memories. First of all, this place has happy hour on Fridays and it ends at 7pm. This place is an Asian fusion with familiar names with a modern twist. I can't review their dinner menu since I only ate off the happy hour. Prices are fair for happy hour and service is amazing. I pretty much ordered everything on the happy hour menu and loved most of it. The chicken wings were delicious and crispy. I didn't care for the fish tacos but all my friends loved it. Oysters are fresh and decently sized. Only dish I didn't like was the beef carpaccio. Me and my friends felt it was TOO raw. I enjoyed this restaurant and I'm excited to try their dinner menu.",1
7344,3,1550534400000,Great angelo/lamb. Very flavourful and a little spicy. The pasta was to die for. Would eat this every day of my life,2
7345,1,1549929600000,"I find the bowls at Poke Guys are just mediocre. The ingredients tasted very bland. I had the Cali bowl and I didn't like how chunky the salmon pieces were. The salmon was marinated with too much sauce to a point that become too overwhelmed. For the price they are charging, they don't serve premium type of crab meat, they used the cheap ones which is pretty disappointing. It's not too bad but still I won't go back",2
7353,1,1550966400000,"Just to summarize our experience, if you have no other place to eat halal food within 100 miles, then go to nearby mcdonald and eat fish fillet, avoid this disgusting place at every cost, went with my large family on stop over to long drive, and order food to dine in, and when the waiter drop one of the dish on our table and we are unable to recognize it, we ask him what is it, and you can imagine our reaction when he also unable to tell us what is it! every dish looks the exact, either its nehari or paye, or karahi gosht, no taste and service is horrible, with the price tag of $200+ this place not worth a penny!
we also order 15 naan to pack for later eating, and after 3 hours when we opened at our destination, we found out they pack the old naans which are hard as rock in three hours!
I would not recommend this place to any one!!!!",3
7353,2,1550361600000,"Great food!  I got a polish dog and fries and pleased my mouth with grilled goodness!  They have plenty of toppings you can add and the workers were all friendly.  I would have loved to leave a 5 star review but I think the food is a little overpriced.   That being said,  I will definitely be coming back.  It just won't be a frequent thing for me.",1
7356,1,1549929600000,I don't know what's happened to the franchise lately but it's been a swift decline of quality over the past few months.  They've replaced their Mac and Cheese with Kraft Mac and have ditched the Wilbur Fries for soggy seasoned steak fries.  Worst of all I ordered a nachos to go the other day and there were parts of a plastic bag in it! Yup went to take a bite and pulled a plastic bag out of my mouth. Looks like it was from a bag they get their chili or pulled chicken in. Chef cuts the bag open to heat and doesn't bother to get the cut piece out of the pot!!! If this is how this establishment cares about food service or quality I hope they get shut down.,3
7357,2,1548979200000,J'ai bien aimé ce resto. La fois que je suis allé il n'y avait personne donc le service était très rapide. J'ai pris une entrée crevette tempura (à noter le mot crevette est au singulier car vous n'aurez qu'une seule crevette dans l'assiette). La crevette venait accompagnée de legumes frits et était sûrement l'une des meilleures crevettes que j'ai eu la chance de manger. Ma copine a pris les pétoncles et c'était excellent. Pour le plat principal j'ai pris le filet mignon et ma copine le Fish'n'chips. Le filet mignon était excellent mais je dois avouer que le fish'n'chips avait l'air délicieux et qu'il goûtait aussi bon qu'il en avait l'air. À noter que les frites sont à volonté et que la serveuse viens vous les apporter directement à la table en vous les servant avec des pinces. Pour dessert les profiteroles et la crème brûlée m'ont un peu décu mais je reste tout de même très satisfait de mon repas. Je retournerai définitivement.,2
7369,2,1549929600000,"A burrito bowl with extra meat, chips, queso and drink combo upgrade is about $15 bucks. But considering a whopper combo next door at BK is $11 I think it's reasonable. Plus my bowl o could easily share and I'm a big guy. 
Prices without a combo and no extras hovers around $9. They have ground beef as an option. I know it's not as healthy as chicken but I love myself some ground beef. chips are light and make it hard for dipping except in the queso. 
I think it's the service that probably gets a lower score but it's quick when you need to grab and go.",2
7370,1,1549756800000,This place was super thin to I like the fact that the chicken actually tastes real. Always fresh and good customer service,3
7373,3,1549065600000,"Service was awful, the food wasn't something spectacular our ribs and pulled pork were good, all my sides which were Mac n cheese (way to garlicky! why would Mac n cheese have garlic is beyond me), my green beans had way too much pepper and garlic, my coleslaw was good and the baked beans were cold and not even good. We also got corn bread which was dry and tasted like cardboard and the ""pizza cookie"" was a joke... Also  word to the wise if you are using a groupon you might not want to stay. We should have left when the counter girl mentioned we had a groupon to the cook. Weird did the mean something? Like make the food bad or something? All in all I will not recommend this place nor will I ever go back. The owners should look into some better service and tasting some of the items before giving them out.",2
7375,1,1551312000000,Pretty cool spot but it's more for kids ages 2-6. It's like a huge McDonald's play land. Bunch of climbing stuff and kiddy things to ride. It's not quit like a big kids spot or even for kids over 6 due to the fact it's not much of a running spot...its mainly 100 climbing like McDonald's play land kind of climbing. I took my 7 year old daughter to check it out a few months ago. And she had fun but from my point of view sky zone and even pump it up were more her speed. And the fact that there were so many little kids made me nervous that my 7 year old was gonna knock the little ones over or step on their fingers while climbing. So I probably wont go back to this spot although the concept was cool and for kids younger than 7 its definitely a plus for the hot months during the summer.,2
7378,2,1549065600000,Just had the best pho in my life. I had veggie pho & spring rolls! the ingredients are so fresh so delicious. Great service & clean.,2
7381,2,1549238400000,"The Italian ice is delicious! Tons of flavors that change daily. Custard is wonderful too! My fav is Mint chocolate chip ice with chocolate vanilla swirl.
They allow you to request flavors for an incoming day if you want. The ice is not as heavy on your stomach as ice cream so it's great for a super hot day. The young employees have always been courteous.  Hopefully the get better at not shutting down machines before they close because I can understand how that would be frustrating for a customer and will just push people to go elsewhere.",2
7381,3,1551139200000,High end Mexican fushion type of restaurant. They drinks were great and food was good but prices a little too high.,2
7399,2,1551139200000,"Not bad. Came for a little brunch. The Nutella french toast was pretty tasty, and I enjoyed some grilled sourdough bread with some house jams. A little pricey for what it was, but the place is charming (looks like you've stepped into Brooklyn) and next time I'm in town, I'll have to try some of the other options.",2
7404,2,1549324800000,"Loved the drive up appeal. It's a beautiful large establishment sitting at the top of a hill. The hotel has a lovely atrium area with mini waterfalls that add to a calming environment. If you are into fishes there is a nice indoor coy pound in the middle of the atrium.

The suites are nice and spacious. Would be great for a business, pleasure or extended stay. I really liked having a door to separate the living and sleeping area and the restroom has a separate entrance outside the sleeping area. 

I enjoyed my stay. 

And as an added bonus they have made to order omelettes included in breakfast and free happy hour.",2
7411,3,1550966400000,"I've been living in Mesa for 4 years. I haven't found any good Egg Foo Young. Finally, I found the Green Tea Bistro. Although it was a 25 minute ride, it was worth it. I totally enjoyed it. We also ordered the lettuce wraps and I thought they were pretty good. I ate my sons leftover pepper steak the next day, and I liked that too. I will def be going back. I totally recommend this place if your looking for good authentic Egg Foo Young.",2
7415,2,1549584000000,"One of the only Korean restaurants closes and it gets replaced by...another Mexican grease pit. Charlotte has ENOUGH mexican restaurants and we don't need any more. The food is terrible here and the drinks are too expensive. Charlotte needs unique food and restaurants, not the same old stuff we keep getting every time the mexican restaurant owners see a vacant building. Seriously, the best thing this business could do is close so maybe a decent restaurant could replace it.",2
7422,1,1549929600000,"I was very disappointed. The food was not on par with other restaurants in town, esp for the price. We were also rushed in and out by the staff. I would not recommend to anyone.",2
7429,2,1550448000000,"Pros: perceived value was met and exceeded.

Cons: I don't live here.

This quaint burger joint is reminiscent of the period it was established. The signs and menus were original, kept up, though showing wear over the 64 years it has been open. There is a drive-thru and seating inside. 

The prices are extremely cheap. Going in we thought perhaps it would reflect the quality of the food. But we were pleasantly surprised. The man who took our order was so pleasant and sweet. And the food was actually pretty good. For $4.39, I ordered a burger and fries. They were made-to-order and piping hot when I got it. The burger was cooked well, and the fries were tasty.

If I lived here, I would probably go every now and then.",1
7430,3,1551139200000,"Giving one star is generous. Too bad this place has gone so downhill. Checked in late (flight delay) and our confirmed 550 square floor suite was given away. So we got an ""executive room."" The room we got was disgusting.  And no strip view, was  corner room with a beautiful concrete view.  The furniture I wouldn't even have at a garage sale. Basically ruined our stay, we were on top of each other. (Three people).   Have stayed there plenty of times in the past (even got married there 13 years ago), I dont care if I ever set foot in there again.",2
7434,2,1549584000000,"What a great hidden little find. 

My partner and I were looking for a place near the Distillery District to eat because it was absolutely way too hectic to eat there this past weekend. 

It was a perfect short walk away! 

At first we were seated at this big long empty communal table because there were no other tables available, but the waitress must have sensed our discomfort and offered to move us to the main dining room once a table had cleared. That was great of her. 

We ordered: 
1) Piccante pizza: tomato sauce, mozzarella, spicy sausage, chili flakes and red onions. 
This was so delicious. The centre bits were a little soggy but the rest of the crust was very tasty! It still makes my list of top 3 pizzas in the city. 

2) Amatriciana pasta: pancetta, red onions, parsley, pecorino shavings, tomato sauce, chili peppers, white wine. 
The first time the waitress brought this to us, it was very obviously undercooked. It was much more raw than ""al dente"". I tried taking a few bites but just couldn't eat it. Since the waitress came by to ask how it was, I told her and she immediately offered to take it back and bring out a better one in a few minutes. The 2nd one was much better!! Perfectly al dente I would say. The pancetta and pecorino went really well together. 

Overall, really great service. The waitress seemed to be one of only perhaps 2 other people serving the dining room, so we didn't mind at all waiting a bit in between things. The food came relatively fast, and it was only the bill that took awhile to get. But still! Really great Italian food, and I'd love to come back here again soon.",3
7434,3,1550620800000,"The food & the service is awesome! This place is highly recommended if you are craving for authentic filipino food! Halo halo, sisig, & turon are my classic favorite!",2
7435,3,1551139200000,"After an 8 hour train ride, all my partner and I wanted to do was collapse into bed. But we dragged ourselves out with the promise of noodles, and weren't disappointed by Nudo. We ordered at the counter - ramen with pork belly, dumplings, steamed broccoli - and sat at a tall table watching through the window as one of the cooks hand-stretched batches of noodles. In our exhausted state, it was mesmerizing-- but upon reflection, it was a really cool view into how fresh their food really is. When we got everything back to the Airbnb, we dug in like starving wolves. The broccoli turned out to be covered in chili flakes, which was a bit too spicy for me, but everything else was delicious; perfect comfort food for a chilly rainy night when all you want to do is go to bed after.",1
7441,2,1550707200000,"o I haven't bought anything from them per se, but I have had to do business with them.  

Anyone who has had their identity taken or credit card stolen knows that sinking feeling in their stomach when they're reading their statement and sees something that doesn't look right.  In this case it didn't look right to the tune of $700.

The next day I call them, and Nicole, the nice lady who picks up says, ""Why does that name sound familiar?  OH!  We have that suspicious package that we never sent out that was supposed to be for you!""

They were both extremely helpful, cordial, and professional in reporting what happened, and their attention to detail and communication saw that the scammer never got the rifle scope they were going for.

If they were that professional with me, I have no doubt that they'll be able to take care of their actual customers with class and professionalism.",2
7444,1,1550016000000,"Delicious food. Friendly staff.

Italian gold wings = very tasty!

The big beefstro salad was good. It wasnt as good as the past two times I've had it... Not sure if the sauce was different. But the beef was still nicely thinly sliced and warm and felt like a meal.

The stuffed rigatoni was delicious. Perfect mild spice. Decent portion. Enough sauce to just cover the noodles. 

Bathrooms were mehh.",2
7447,2,1549238400000,"Must do if you are in Vegas!!!!  I've brought my son and his buddies here during our spring break trips the past two years.  My owns a go-kart and dirt bike and is used to speed and adrenaline.  Have tried other go-karts here in the midwest, but nothing compares to these karts!  The boy's all said they are the best karts they've driven.  
Gene Woods Racing Experience is top notch and ran by professionals.  
Unfortunately, we visited another track while in Vegas last year and the difference is night and day.  Karts here are well kept, clean and fast....can't say the same about the other place.  No doubt we will continue to visit here on our future trips to Vegas!",2
7450,1,1550880000000,"Without a doubt, Chiliman Vic, takes Hotdogs to a whole new level. I had one if his gourmet Chili dogs and was completely blown away. He definitely serves the best Hotdogs in Charlotte, and I will recommend him to all of my friends. Oh, by the way, he's funny too. Great entertainment while he does your food. Two thumbs up!!",2
7450,3,1549670400000,"'Canadian comfort food' is the tagline for Bannock, and I confess that I was both intrigued and seriously sceptical. Was I about to discover my Canadianness through my gullet? Would I experience colonizer's guilt while doing so?

Since I've eaten at Canteen at the Lightbox and I know the reputation of Oliver and Bonacini, I was certain the food I would be good quality without being excessively highbrow (because I like being able to order without a French dictionary) - but I had no idea what would be on this menu.

The ambiance:
-Bright windows facing Queen near Nathan Phillip Square make the tables nearby grand spots for people-watching. We knew right away where we wanted to be seated. The interior is adorably minimalist, using raw plank textures to conjure the idea of log cabins and rustic charm without resorting to deer heads and table saws (ahem Montana's). The touches are subtle. Birchbark-themed salt and pepper shakers, jarred preserves and chestnuts as decoration, no-nonsense simple white tables, warm wood touches here and there. Nice, and not too pretentious, though a step up from Canteen where the servers are clad in blue plaid. Great for dates or for a nice conversation-starter sort of dinner with pals.

The food:
-First off, I mixed up 'bannock' with 'pemmican'. I was hoping that the Canadian cuisine on offer might hat-tip to some First Nation influence - but it was not to be. A little sad about that, but that's the academic in me. The food here is richly steeped in our history as settlers (colonizers yes, all of the above) and offers creative twists on blue-collar staples from pea soup, chili, mac and cheese, poutine and neat gamey meats.

-We ordered the bread basket appetizer, because if I was going to Bannock I was darn well going to eat some. The server informed me their bakery was upstairs and it tasted like it. The bannock was a cross between roti and a soft taco, dense and delicious. The artisan breads were unbuttered and fresh, served with a simple red pepper hummus.

-We ordered the pineapple sangria because the people next to us did. It looked so fresh and summery we couldn't resist. It was fresh and cold. At first blush it tasted like juice but the wine taste followed, nice and smooth. It was gone too fast, despite the large wineglass serving size.

-I ordered the pork shoulder ($18) recommended by our server, because frankly I found the menu options slightly difficult to visualize. Pickles? Goat cheese feta? Toasted taro sticks? What would that salad look like? No idea. Good thing too because it was fantastic - melt in your mouth tender with amazing carmelized onions and apples on top, resting on a small bed of onion-infused bannock pieces. Slightly sweet with a faint spice. 

The portion was larger than my normal meat intake but you bet I ate all of it and was sad when it was gone. I'd recommend it to anyone who enjoys pulled pork sandwiches, or any carnivores who don't want steak. My only wish would be to have some steamed veggies on the side - come on people, some other food group besides meat would have been nice.

-My after-dinner cappuccino was $4 and was not as large as I would have hoped, but it was still delicious and completely necessary to wash down all that tasty pork.

-The girls next to us were having a great time with a steaming plate of poutine bannock pizza, which, despite being a heart-clogger, smelled fantastic. They ordered it because the people next to *them* ordered it, and if we weren't so full we probably would have too. 

The service:
-Our server was cheerful and genuine and very attentive. She had great recommendations on the menu and made us feel quite at home.

Convenience: 
-Extremely close (2 minutes max!) to the Eaton Centre and Queen subway stop, so even the directionally challenged will be able to find it.

Overall, I'd go again sometime, because the menu is interesting, the food and service were both very good, and because any place that serves fancy 'Canadian comfort food' is bound to start a conversation.",2
7452,1,1550793600000,"I don't get how this place stays in business... are people really buying so much wacky chocolates for them to pay their rent?  I guess so after seeing all the positive reviews.  I tried the chocolate bacon treat due to my family's unwillingness to try it themselves.  My aunt was disgusted.  I thought it was decent.  The staff was very friendly and was very willing to let us sample other chocolates, which I liked, as some of the higher end places like this look down upon the people that just come in to browse.  My uncle ended up buying something anyway, so I guess it works!",3
7460,1,1551139200000,The food is very authentic and the price is low. I had Pho Dac Biet and Goi Cuon Thit Tom; the bill came out to be less than $10. Really wish the place open late for late night craving but unfortunately they close at 9:00pm.,2
7461,2,1549756800000,"We arrived knowing they were still new & that could mean a long wait due to crowds. We arrived around 8:30 pm & sat at the bar to wait for our table. The bar was already out of Stella & Miller Light on tap...boo. To our surprise, we hadn't finished our first beer before being seated. Cool! After we were seated not one person came to the table for 25 mins (but several walked by) - we let 2 servers know & waited nearly another 10 mins until our neighboring table told their server, Chris T., we had not yet been helped. Chris stopped over immediately, apologized, and just took our table. We ordered an appetizer, it came out pretty quick then the manager stopped to tell us it was on them due to our delayed service. Nice! We ordered our deep dish pizza and were told it would take about 45 mins. We eventually got our pizza (a significant wait taking the whole time into account) but it was very good, maybe a 8.5 or 9/10. We also ordered the cannoli, it was eh. Ultimately Chris did a great job picking up the slack. Also to our surprise they covered the cost of our pizza. Totally unexpected - we really didn't complain! We made sure to tip Chris based off what the cost should've been. The 4 stars is for Chris' hard work, the pizza,  the space is nicely decorated & they did the right thing knowing we had an extended wait for really no reason.",2
7463,1,1549152000000,I'm so tired of all the taxis cutting off drivers in this town!!! I was just driving down Tropicana and two of your cabs made illegal left turns. They are always cutting off other drivers.I hope you guys are losing money to Uber and lyft! Horrible drivers!,2
7464,2,1549152000000,"Located just outside door 4 of Sherway Gardens, staff is extra friendly at this location. They make a mean iced tea and passion cold beverage.  This location is becoming more and more popular. The recently rearranged the interior to add more seating.",2
7468,3,1550534400000,"Great spot for a quick lunch during the week. The pizza was good , crispy on the outside and soft and rich in flavor closer to the center. Came with a friend and shared a small Peking duck pizza and a carbonara pasta. Pasta was okay not bad but probably coming back to try out the different pizza options! 
Also vibe was nice kinda empty for the rush hour lunch time but I was fine with it since my friend and I could actually chat without having to scream across the table.",2
7476,1,1550275200000,We are never disappointed when we stop in for a cake. Staff is always friendly and helpful and the cakes are the best and they are reasonably priced. Love the samples they have and all the cute gifts. This is our favorite bakery.,2
7477,3,1550102400000,"We stayed at the Nugget with some friends. When we got in, they were already at the casino and we were hungry.  Our friends suggested us to run over to 
The Grille.  We thought it was good. My husband had a burger and I had a Turkey club.  It hit the spot.  We got there at a good time and our food came out about 15 min. or so.  Tasted fresh. 

 Not sure why all the negative reviews. I mean this place is in a CASINO and there are lots of people anyway.  This food is cooked to order, you can tell it's fresh.",2
7479,3,1550793600000,"I had the triple vanilla cupcake and the lemon bar I purchased for my husband. He really enjoyed the lemon bar the shortbread crust is perfection, there is a slight crunch to the top layer that is delicate and unexpected, excellent. I'm not into the typical American approach of everything needs to be huge but for $3.50??? I personally think the cupcakes need to be maybe 25% bigger??? w/ the frosting all the way around the cake it doesn't necessarily have to be as high as it is but the frosting should be covering all the cake, Looks pretty skimpy as is although I'm all about the frosting! The execution was very pretty I absolutely loved the actual vanilla bean inside the interior pastry cream well thought out combination. It could have just been this particular day but the cake portion was pretty  dry and I'm super picky when it comes to that, so given these few critiques that's only reason I'm doing 4 instead of 5 stars:)",1
7481,2,1551052800000,"Scallop Sliders = FANTASTIC!
Beef Tenderloin Salad = WOW!
Blackened Fish Tacos = SUPERB!
Seared Scallop Dish = FREE?? YES!

Great quality, great service, complimentary food, good price, overall fantastic!",2
7483,3,1550620800000,"I like this location in Monona since it seems quieter in terms of people traffic. Also, it's super close to work, so it's more convenient for me.

I feel like the produce section is smaller than other Pick 'n Save locations' but I'm ok with it. I was a little disappointed that they did not have Swiss Chard for a recipe I wanted to make. They had all the other leafy greens though!

Everything seems relatively new inside in terms of fixtures or even credit card readers, so that's good.",2
7485,1,1549238400000,I hate McDonald's but I have an 11 year old. So I tell her she can pick the food McDonald's. So the one but my house rainbow and badura SUCK THEY ALWAYS FORET SOMETHING. THE ALWAYS LEAVE OUT SOMETHING. GET IT TOGETHER YOUR JOB DOES NOT REQUIRE A MASTERS IN BRAIN SCIENCE.  lord they want to always charge people extra money for things get they don't want to ever put those things inside the bag and give them to the persons who paid for said things.  Get your crap together at that location. It's never a good experience,2
7494,3,1550016000000,The specialty rolls were delicious! Customer service was amazing! The honey toast is worth the try!!!,2
7495,3,1550448000000,"The best cocktails in town - period.  Solid food.  Great service.  Reasonable prices, you gotta pay for quality stuff.",2
7509,2,1549324800000,"My brother just got married here and it was a pretty awesome little place.  Here is the deal I have to say that I loved everything.  I loved the look, I loved the location, I loved the people who were working there, the decor was amazing, but the one thing that made me give 4 stars instead of 5 is the bathrooms were outside the main venue hall.  They were located near the elevator.  They were nice bathrooms inside their own space, I just did not like that I had to leave the main event area.
I would suggest this place to others though.  Great location!",3
7514,3,1549670400000,The worst customer service ever! Stuff is not even sure who is the manager and how to handle a simple situation. Will never go back!!!!,2
7516,1,1550016000000,"There are a number of breakfast places in this part of Henderson, but this is my new favorite. And I hate posting that here because I selfishly want it all to myself. 

Service was amazing.  Morgan waited on us perfectly with a constant smile. And there was always someone else walking around with coffee and water, just in case. 

The portions are significant and everyone enjoyed their meals. I had the California Benedict and will likely be enjoying my food coma the rest of the day. The coffee was strong and consistent, which is just now we like it.

Certainly not the cheapest place in town, but totally reasonable. The value is there.  And the service is literally the best around. 

Bottom line: this is a place you want to be a regular.",2
7520,1,1549929600000,We had a great experience! The line was long but moved rather quickly. It's a good sign if a place is busy. It means the food is good. Me and the two kids loved our meals. They were good quality and very flavorful. All the staff was friendly and helpful especially Charles who helped out after we made a mess. Thanks for the great meal. We will be back.,2
7523,2,1551052800000,"Been dying to try this place with all the hype around it, to be frank its mostly hype, location and ambiance. 

The few times I tried to just walk in they never had a table available. For a table of 2 the online reservation system only had an early seating available. But when we arrived the restaurant didn't feel packed the whole night. The decor was very nice, dark and perfect for a romantic date. The ceilings were high and the beautiful woven wall piece.

We got the grilled octopus, it wasnt chewy but also didn't feel very flavourful, on the bland side. The serving was also quite small 7 tiny pieces with small cut potatoes. Also tried the piquillo peppers stuffed with oxtail and manchego, the ox tail was braised and was very soft, I wish there was more cheese, but again for $17 there were only 2 small peppers and felt overpriced. 

The paella was good, and came out nice and hot. It was filled with shrimp, mussels, calamari  snap peas and clams. It was nicely seasoned, and rice was perfectly cooked. The portions are a good and large size!

For dessert we got the fried milk, the milk itself was ok deep fried gelatiny milky blocks, not the best I've ever had. The saffron ice cream however was delicious, and was presented beautifully with edible flowers. We left very full at the end of the night. 

The service was good, my glass always had water and they were very friendly. We were never rushed, we were there for probably a little more than 2 hours. The hostesses were dressed very trendy might I add.",2
7527,1,1549584000000,"Yumalisciousness! I'm not even a big sandwich person, but Ike's definitely has my love. The Dutch Crunch bread is the bomb and the dirty sauce is just garlicky goodness! Staff is fun and friendly and the menu offers one-of-a-kind exciting combinations! All sandwiches are hot and made to order and customized to your level of awesomeness. This place is always packed at lunch time so plan accordingly.",3
7533,1,1548979200000,Had 2 guys move a one bedroom apartment in less than 2 hours today. They hustled and were nice and professional the whole time!!! Definitely a good experience with this company.,2
7536,1,1549324800000,"Roy's Liquor Store is a friendly, classy establishment on the corner of Hualapai/Desert Inn in south Summerlin. They offer a wide selection that includes craft beers, fine wine, premium sake, Don Pilar tequila, and high quality cigars. Roy is easy-going and knowledgeable.

The store is right next to Rachel's Kitchen, a gourmet café I love. I started dropping in whenever I needed a bottle of wine or sake. Along with the diverse selection, I noticed the cigar room, and though I'm not a cigar connoisseur, it looked too swank not to step into. The room is walled with cedar and equipped with humidifier to age and protect the cigars; there are hundreds to choose from; stacked high above the cigars are international-looking wood boxes. It smells fantastic, like you've stepped into a giant cedar cabinet. I imagined the ""Most Interesting Man in the World"" lighting a cigar and saying, ""I don't always smoke cigars, but when I do, I prefer Roy's.""

There's more. Twice when I've dropped in he's had interesting, live tastings. First it was for Zing Vodka. The ""Red Velvet"" sample went down so smooth I bought two bottles. Having two gorgeous women selling it may have helped its case. The Zing bottles and glasses light up, too, creating their own festivity and allure as you drink. My friends enjoyed the Zing as well-the flavored version was easy to drink by itself, at room temperature.

Then last Friday evening it was Don Pilar Tequila. Honestly I've never acquired a taste for tequila-until that moment. Even before drinking I noticed its golden, bright hue; then I could smell notes of toasty oak, fruit, and butterscotch. It tasted just like it smelled, plus a touch of pineapple, chocolate, and baked agave, then a warm slow finish of sweet oak. Suddenly I felt like the most interesting man in the world.

Nick Christie, who was helping with the tasting and manages the Don Pilar brand for Las Vegas, told me Roy's would be the only place in Las Vegas one could purchase Don Pilar Tequila.  http://www.donpilar.com/

If all this wasn't enough, Roy takes pride in his work and store. The store is always well-stocked, clean, nicely lit, and Roy greets you with a smile. These are the places I prefer to take my business. I also appreciate what he had printed on the back of his business card:  Please Drink Responsibly. Don't Drink and Drive.
http://lasvegastoppicks.com/roys-liquor-store-wine-cigars/",2
7539,1,1550275200000,"I have been here a couple of times and find it to be very average overall. The food is priced competitively to the other restaurants in the area but not as good by far. I have found that the service is usually very good even if the food is pretty mediocre. I have tried a burger, salad, turkey sandwich and steak sandwich and just found it to be average and over priced for the quality each time. It is a nice location right next to the ball park with booth and table options but that's about it.",2
7541,1,1551225600000,"What fun! The first time I went here was in 2007 for Nuite Blanche (which was an interesting and cool yet kind of weird party) but it was still under construction. 

In 2011, I had the opportunity to check it out three times and even get a private tour for some research I was working on. 

VIBE 
Woodsy. That outer-rim area outside but inside the gallery is one of the coolest and most peaceful places in this city. Amazing. 
The staff know their stuff. 

THE GOODS 
There is an extensive Canadian collection here including many of the works of famed art group, The Group of Seven. This is what I toured mainly and it's fantastic. I've also hung out in the store quite a bit for a few parties and they have some really cool books and goods that are perfect for gifts. Don't discount this store when you're Christmas shopping! 

There's a private members area for lunches. If you can get in here, you're golden. 

In the summer, if you're lucky to stumble upon it the AGO has a little sale and sells pencil cases and notebooks for about $1-$3. Not sure if it gets on their mailing list but maybe worth remembering. I was lucky to get a few Monet laden items that made fantastic stocking stuffers at Christmas. 

OBLIGATORY CATCHY REMARK 
Frank Ghery's construction really reinvigorated the AGO and the downtown core. It's definitely brought me back. The AGO is doing fantastic things from getting involved with Groupon to having tweetups during Nuit Blanche and more. If I had the money, I'd love to join their NEXT community. Bravo!",2
7544,3,1550534400000,"Korean BBQ is a favorite of my husband and myself and I think we've just found our new spot! Hoban is amazing! Great service and even better food! We got the beef combo for two and had fairly healthy appetites going in...well we came out STUFFED! The brisket was great quality, and we chose the ribeye which melts in your mouth (my husband said probably his best ribeye ever) and the marinated skirt steak which was delicious, not overwhelming like I feel sometimes marinated meats can be...it was my favorite! The charcoal used in combination with the gas grill adds such a great smoky flavor to the meat also! Everything we had had SO much flavor, many items were a bit spicy, which we love, but others may want to be cautious. Our server BB was an amazing cook and super attentive to us. I enjoyed them cooking for me so we could just sit back and  enjoy our meal! We will definitely be coming back to this K BBQ spot, *and may never go anywhere else* hahaha!",2
7545,2,1550966400000,"Okay so first things first, the whole nitrogen thing is so cool! The experience was really different for a dessert place.

I got the chocolate brownie and I liked it. It came with a scoop of their home-made ice-cream, brownie chunks in it and a huge brownie piece on top, two roasted marshmallows and a syringe of chocolate syrup. The ice-cream didn't taste like regular ice-cream, but it wasn't bad.

The service was okay, but I felt like it could've been a bit better. Also, the seating is very limited, so it gets packed quickly.",2
