user_id,section_id,submit_date,text,rating
2621,3,1549411200000,"Just had my fill with Christina. I did the Lash Artist 1hr fill. Sit back, relax & take a nap in their comfy recliners. Christina was amazing super gentle and offered an excellent service. I knew I was in good hands with her. By the time I woke up from my beauty nap My lashes were full and looking brand new again. I come here every 2 weeks for a regular fill. All the girls offer great service. I always pick a lash artist or Master.",2
2624,1,1550707200000,"The staff at Sun Devil Trophy went above and beyond for our annual family charity golf tournament, 6-18. Shipments from their vendors were both wrong AND late! However, they made it happen, kept me informed and all is well. The behind the scenes work is what counts and they delivered. Have used them for years and with the same results---always right! They are the best for any and all ""trophy merchandise"" and engraving.

                          Mike P. 
                          Fountain Hills",2
2630,2,1550188800000,"This was an absolutely terrible experience for a meal. Let's start...the place was sweltering hot inside the restaurant. I ordered a Caesar Salad w extra salad dressing. Had to ask 3 times. My friend ordered a salad but the server missed the dressing. My other friend ordered a sandwich & the fries were ""forgotten""?! The steak was undercooked for another meal! For my meal I had wilted fries & they were out of a key part of the meal of waffle & chicken!! They featured a meal & were missing a key part?!?! The place was old & broken down as well. There are tons of restaurants in the area...do yourself a favour...eat somewhere else!",2
2632,3,1550188800000,"Salsa and Chips are HUGE....Great location, great waiter and seating staff and very good food.  I am not Mexican but I eat Mexican food almost every week.  The food was very good, cost effective, and the location is right in the middle of everything. Stop here and get a drink and an appetizer.  We did this the night before I left but we should have went here sooner......",2
2636,3,1550016000000,"Best place to get quick food, especially if you work around the area.

Their combo comes with rice and 3 side dishes that you can pick. I like their popcorn chicken combo the most, usually I get a combo without a rice (so you will get additional side dish).

Missing one star since they used to give a chinese soup (and now they increase the price and no more soup *sad*) and average service during rush hour.",2
2639,1,1549497600000,"Two Words: Frozen Cosmos

You need no other motivation to go to Harris' (although, the food and service is good too)",2
2648,2,1548979200000,"Food was fine, but WOW the service.  There is just not a friendly vibe here.  We've noticed the same at Gallo, but not as bad as the waitress we had last night at Otro.   Drinks were slow to get to us.  The blond waitress last night seemed like we were almost inconveniencing her by being there.  At one point my husband asked for hot sauce or a spicy salsa to accompany his tacos and she seriously ROLLED HER EYES!  What are you 12?  Disappointed and won't be back.  There is too much competition popping up in this neighborhood for management to tolerate snotty waitresses.  Will stick with Urban Taco.  The owner comes out multiple times to check how things are, it's a warmer atmosphere and their food is just better.",2
2649,1,1550793600000,"Somehow we were miraculously seated right away on Labor Day.  Our server, TJ promptly greeted us and got us our waters and my ice tea.  Our orders were taken and the hot bread arrived.  Salads followed shortly afterwards.  TJ was on fire! Our meal arrived after a short wait I ordered the filet with a grilled lobster tail.  everything was cooked as requested.  Tea refilled!  This was a positive experience thanks to the fact TJ was attentive and our meal was cooked appropriately",2
2656,2,1549670400000,"Was looking for a neighborhood local eatery. Was in the mood for Greek food. Found this place. It was exactly what I was looking for. Relaxed, quaint, traditional family owned spot. Great food. Started with a Greek beer,  ordered the Greek meat sauce pasta and added chicken as was recommended by George. George was great. He basically guided me through my dinning experience.  Salad was crisp and dressed well. Pita bread is awesome!! Entree was great, very solid. Again, George  recommended the baklava cheesecake, wow. Can go toe to toe with the butter cake at drinkwaters... That is saying a lot. Over all very very solid. This is a great family owned authentic Greek restaurant!!",2
2658,1,1549670400000,"Mixed thoughts on this hotel.

The room was nice and electric black-out curtains were awesome. That was a nice luxury for the tired/drunk/lazy. 

The customer service I felt was condescending whenever I called the front desk, or one of the multiple concierges.  I booked on Expedia/Hotels.com and each time I called or spoke to the folks in the lobby, because I booked on a ""Third Party,"" they treated me like some cheap coupon guy.  Womp.  

WIFI is charged $10/day if you book for though a third party, also, I was told.  Rules are rules, but again, no need to be condescending.  HHonors members get allowed a code to get wifi, depending on who you talk to.  

The cleaning team and security were all nice-Thank you to you guys!

The parking.  Sucked.  Very difficult to find a space, with multiple cars ""parked"" waiting like hawks.  Long walk to hotel as well.  Not a good hotel if you want to drive anywhere else.

The pool/jacuzzi is beautiful, however closes at 6PM.  Yes, closes at 6PM.  So after work I was unable to swim laps, or just sit and bake in the bubbles like a fat happy bastard.

The lobby is beautiful, however, its bland and boring, even for older folks.  Waste of space.  

All in all, I'd rather be treated as a guest, then just a number visiting Vegas.",2
2662,2,1549152000000,Tried for the first time today. I had he Kung pao chicken it was not that good. The sauce was good but chicken was rubbery,2
2665,3,1550102400000,"Good food at Mesa but bad experience, totally unexpected from a restaurant owned by one of my favorite tv chefs - Bobby Flay. When our food arrived, the plate had a big hair on it, I immediately brought it to the attention of the server and the manager who got my food to the table, they took it back and immediately got one back, just by removing the hair, when I asked them why did they get the same plate, they lied and said they made a different one, it was impossible, first of all I had to wait for a good 20 mins before they got my entree out so there was no way they would do another one in seconds, secondly I was sitting very close to the kitchen and saw it with my own eyes that it was the same plate. I decided not to contradict as I had my 3 yr old around, we barely ate, paid the check and walked out, they did not compensate the dish, neither did they apologize. So not done....not going back.",2
2666,1,1550534400000,"The staff and Dr. Jensen are nothing but amazing! My 4.5 year old gets extremely nervous and anxious when you even mention the word 'dentist'. I called and spoke to Vanessa and scheduled an appointment/consultation for the follow week, but my son woke up the next morning with a swollen cheek. Called first thing the next morning and she got us in right away same day. My son was so amazing with the iPads and Cars movie that he didn't even realize it was at the dentist. He needed an extraction done so they scheduled it for the next day and that experience went way beyond what I could of hoped for. I'm so glad we found an office that we both like!!",2
2674,1,1549324800000,"My sandwich (california turkey) was good, but the soup (tomato basil) was pretty bland and brought my rating down from what could have been 4 stars.
Sandwich: 4 stars
Soup: 2 stars

The sandwich was good enough that I will probably try them again and sample other items on the menu.",2
2685,3,1548979200000,Ok but 51'S no so good what else in new here with few friends to bad was not dollar beer nights... churos hod dogs. Fun place if you arr in a group,2
2688,2,1549411200000,"We've been to Polly Anna several times for dinner and absolutely loved it. Great atmosphere, awesome service, and delicious food! They just opened up for brunch recently and we gave it a try. My husband had the cured salmon patty and I have a mushroom hash. They were both amazing! I literally wanted to lick the plate because the roux on the mushroom hash was heavenly. The owners and staff were so pleasant and welcoming. Will definitely be our new brunch spot!",3
2688,3,1550793600000,"Decent food, but who comes here for the food??

THE BEER ROCKS!!!

Prices are a bit high but the selection is spectacular and they really know what they are talking about. Enjoy a pint or 7 with some good bar food.",2
2692,3,1550448000000,"New place.  Seated near the bar in a booth so there was always someone passing by to give me updates on the food and keep my drink filled.  Because it's such a deep dish pizza, you're not going to get it in five minutes.  Give yourself some time to hang out while it cooks (I ordered wings, which were good, to hold me over until the pizza was ready).  I could eat two pieces  and took the rest home because there's so much.  I actually laughed when I picked up the box because it was so heavy.  (It warms up delicious too!).",2
2694,3,1550275200000,"Good but not amazing. I've had a better rib eye the night before at Steak and Stone. Part of the appeal of Ocean Club is the vibe. Live music, low lighting, and high end atmosphere. Craft beer selection was ok at best. I believe they focus on cocktails. Price point is about $80 a person.",1
2699,3,1550016000000,"This is a bar. If by walking up to it doesn't give you some idea of what it's like inside, you probably don't go out very often. The food is exactly what you'd expect. The lady behind the bar was super polite. Guys in the bar having normal bar conversations. Probably going to come here at least once a week.",2
2701,1,1550188800000,"So we have stayed at the Flamingo the past 3 years, the last week of July. This year will be the last. I should have listened to all the other recent reviews. We got the GO room floor 20, it stunk so bad like mold or who knows what, and a bucket sitting in front of the elevator for leaking water from ceiling. We called down to the desk and told them and they moved our room one floor up , with no smell. They charged us 80$ resort fee (they never did that in the past) for wifi etc. Had NO wifi connection the whole time I was there , and needed to check into my flight. Spent another hour at the desk complaining about this. Then the next day we had no air conditioning in our room. Yet more time at the desk trying to resolve another issue. The last thing I want to be doing on my vacation is complaining at the service desk. Oh and don't forget the food court was closed due to the plumbing issues and constructions going on in the casino stunk like sewage from an incident a few weeks ago. They did resolve our issues in a timely manner however , refunded our resort fees, free breakfast etc. Next time Ill be staying at the Hard Rock for the same price.

What I love about the Flamingo ... 

The pool is always a BLAST !!!
GO rooms are really nice for the price 
and you cant beat the Flamingos central strip location!

They just really need to work on the rest of the property.",2
2703,1,1550620800000,"Everyday tastiness!  I've been to this country's finest Chinatowns...San Francisco, New York, etc...  And I have to honestly say that I was impressed with the service, décor and food at Everyday Noodles.  

Let me first say that the service can often be brutal in a lot Chinese restaurants...noncommittal stares from wait staff, lack of patience when asking about dishes,  etc.. you know the drill.  However, my daughter Muff and I recently went to Everyday Noodles on a busy Saturday and while the line was lengthy, it moved pretty quickly thanks to the drill sergeant hostess up front.

Here's a further breakdown of the rest of the visit:

Décor - Truly appreciated the lack of faux Chinese décor.  Loved the lightness/airiness of the place.  Seating could be placed a little farther apart, but hey, it still beats 99% of the Chinese restaurants around. 

Food - 
Shrimp, Pork and Vegetable Potstickers - Well done and you could actually taste each component, but nothing overpowered anything else. Yum!

Rolled Onion Pancake w/ Sliced Beef - Never seen this dish here in Pittsburgh, but I have had it elsewhere and this one stacks up pretty well.  Double yum!

Taiwanese Style Pork Belly Slider - Okay, braised pork belly with fragrant soy/ginger/garlic goodness?  Come on, man!  How can you go wrong!  Chinese Happy Family yum! 

Dan Dan Noodles Szechuan Style - Wonderful chew to the noodles and we added a little extra stink to it by adding some garlic-chili sauce.  Great!

Overall, a great addition to the Pittsburgh food scene!  A round-the-world chopstick thumbs up!",2
2705,3,1550966400000,"Great equipment, great ambience. Clientele is somewhat snooty. Front desk staff seem apathetic. Half the time when I walk in, there is no one at the front desk and sometimes the staff is sitting on recliners in the back socializing. Everything else is fantastic. You'd think they'd invest more in training staff.",2
2707,3,1550880000000,I see another person on here had the same experience as me.....the wrong coffee in the wrong pot...lol...that cracks me up.....how hard can it be to put the coffee in the right pot....today I'm sitting here waiting to get my order...we will see if they get it right....well we got our food and of course they got it wrong again...lol...this place is something else I've never seen a resturant with a track record like this....I asked to see a manager and there isn't even one here. .lol...What a waste..,2
2708,2,1549238400000,My girlfriend and i come here whenever we're craving sushi (which is very often) and we love this place. The people are really friendly and the sushi is the best we've had so far. Surprisingly its very cheap; If you're ever in the area i strongly recommend stopping by.,2
2711,1,1549152000000,"This place is so fun!! I'm glad you guys decided to re-build. When we walked in the manager, Scott, greeted us and that made it feel all the more personal. Bull riding was great! Definitely a place you want to check out. After that we moved to the outside bar area where Dustin helped us. He was so professional and helpful we assumed he was a manager!! This guy is a keeper for sure! Good job on hiring him! The only thing I'm bummed about is that I didn't win the PBR tickets! Overall great experience and we will definitely be back!! :)",2
2721,3,1550361600000,"My girlfriend teaches up the street, and believe me: teachers deserve flowers. 
The lady that answered the phone: SUPER helpful, and accommodated me, advising me, facilitating flower delivery to my love - very impressed. 
I'm calling them again TODAY.",3
2725,1,1549584000000,"The best fried chicken I have ever ate!!! Everything about Raising Canes is amazing. My friends and I would eat this everyday during EDC music festival. I'm huge on sauces, and boy does their sauce sauce not disappoint! I believe it was canes sauce? It was an orange color. The chicken tenders were nice and crispy. I savored each bite! A shame there isn't any on the East Coast. The sweet tea was the best sweet tea I've ever had and I live in Atlanta.",2
2738,3,1550534400000,"The bone broth and the spicy one were flavorless. I did enjoy the selection of foods.They had snow crab, small whole crabs, lamb, ice cream, and various desserts.",2
2743,1,1551225600000,"Worst AYCE place I've been to.

Went once with a group of 4 but was seated at a table meant for 2.

Food quality was below average and the service was horribly slow.  What ticked me off is that they kicked us out for reaching the time limit (I think it was 1 hour) even though we spent about as much time eating as trying to flag a server down and waiting for food.

Will not be going back.",2
2748,2,1551312000000,"This place is a GEM!!! As soon as you walk in you're enveloped with the smells of homemade Chile Verde sauce, handmade corn tortillas and cilantro that every taco shop shoild hope to smell like.  From there you can pick out 5 of their best tacos for $7.50... $7.50!!! For a taste that took me back to when I'd drive from San Diego to Tijauna just for the authentic experience of a proper Mexican street taco.  I'll be back on a weekly basis!! Super friendly staff that was helpful and accommodating made it even that much better.",1
2765,3,1550361600000,"I am pleased to give this theater 5/5 stars!  Admission - To bring me in, they offer admission specials on Mondays and Wednesdays (less than $5) and $5.25 admission all day on Tuesday.  I was so excited, I didn't ask about the rest of the week.  However, the price of $8.50 is less than I pay at home.  I was able to see a new movie of my choosing from the 16 available.  Concessions - they offer daily specials here as well.  One was a medium drink and small popcorn for $7.  These are prices I love!  I will say the flow of conessions is a bit odd so if this is your first time visiting the theater, give yourself extra time to get through here as the registers are abscured from view.  Theater - the rocking leather seats are very comfortable.  They may be slightly more spacious than regular theater seating and you may still experience some kicking behind you (nip it in the bud early).  The sound was great as was the view.  Overall, the theater was clean and the staff were attentive.

I read another view that said the seating was not as nice as other theaters in Las Vegas.  I have not visted any other theater and write this review based on my overall theater experience in the Charlotte area and this theater gets my vote for one of the best!",2
2769,1,1549584000000,"It used to be that Safeway was VERY customer service friendly and would go out of their way help you. Now they seem to have flipped it and gone out of their way to being rude, offensive and downright UNhelpful. And don't get me started about the long lines at the cash register! Ridiculously clueless and lazy employees. 

I wish someone from corporate would visit this store for the week and DRAIN THE SWAMP of all the bad employees, and turn it around. This store is a sinking ship and I blame the management. Your customers deserve better than this.",2
2770,3,1550966400000,"Green Valley Ranch is a great place to stay and is a very nice upscale resort away from the strip! It is very different staying there than any other Casino or resort on the strip. It is quiet and they have a beautiful pool! There is a real sand beach that leads into the swimming pool that kids just love. The pool is also very warm and nice. I have stayed at Green Valley Ranch several times and the other thing I love is the Spa. The use of the Spa is typically included with your room. They have a nice Sauna, and Steam Room, and Hot Tubs. But the other nice thing the Spa has is a Spa pool separate from the main pool. There is also a great Arcade and a Movie Theater as well, which makes staying at Green Valley great for families. I'm not a huge fan of their Buffet. But Pizza Rock makes the best Pizza in the world, i'm not kidding!!! I was also not overly impressed with Hanks. Hanks is a very high end Steakhouse. But for the price it wasn't that great compared to other places you can go to in Las Vegas. My Steak was pretty tough and chewy and overcooked. For a $250 meal you would expect better.  There are also a lot of nice restaurant options at the shopping district right next door. The rooms are nice, especially the bathroom with a nice Tub and separate shower. Overall it is a great, classy place to stay away from the busy strip. Sometimes we like to stay on the strip and have fun for three days, and then go stay a couple nights at Green Valley to relax!!",2
2775,1,1549584000000,"I was on may way home and was about to drive by this Panda but I decided instead to feed my cravings.

Paul rang up my order. He did an ok job. There were a couple trays empty or near empty so my choices were cut down my 2. They were not going to refill the pans because it was close to closing, the place was empty and I could tell the cooks were cleaning and wrapping up for the night.

I picked the Bigger Plate ($8.30) My 3 options were:
Broccoli Beef. Pretty good. Broccoli was fine, beef a little chewy.
String Bean Chicken. Good. The sauce had congealed a bit but it still ended up being pretty tasty.
Orange Chicken. This pan at the counter had the most so I felt it was probably the freshest. Paul put a decent helping on my plate. There were very few deep fried pieces of nothing that are common with these types of dishes. 

I also had the fried rice which was fine. 

Like Lauren M. however, I was also charged for something I didn't get. Well, to be honest, I'm not sure what it is:

CMN Hospital / Leader  $0.03

I know, it's only 3 cents but what the hell is it? If it's a donation, then ask the customer but regardless, you can't charge customers for something that they don't order or agree to. No Bueno.

Clean Facility Decent Food. Good portion / price ratio. Charge for unknown. 2.5 Stars.",2
2776,2,1549843200000,"Tons of squeeky cheese curds on oversized poutine... Share 1. hot dogs were under a dollar so how judgy do you want me to be...they are not sabretts or nathans or hebrew national but they are not gross. Burger was good not too much bun like some places do. We had 1 giant potine, 2 cheese burgers, 2 hot dogs, 1 hamburger and 1 soda for $30 Canadian. Cant beat that.",2
2781,1,1550534400000,"Food is very good. 
I agree with another reviewer that the service is inconsiderate and sometimes very rude. 
Unfortunately, I dislike paying for rudeness. 
We have dined quite a few times. 
Currently trying other Restaurants for better service.",2
2785,3,1549152000000,"I love how cozy this spot was.  There is a such thing as being too big and BWB hit the nail on the head in terms of size.  It's so intimate. easy to talk to the person sitting next to you, if thats what you so desire.  Or you can immerse yourself in your own conversation.  The bar staff here was amazing for this event and worked so hard to make sure everyone was taken care of.  We loved the beer flights.  Even I am not a fan of IPA's but the IPA they served in the beer flight wasn't too bad, sure it had the bitterness at the end but a lot easier to drink than most IPA's.  My favorite had to be the Saison beer, it had just enough sweet notes to captivate me.  I do want to talk about my favorite thing though, which was our charcuterie board.  We had the brewer's reserve which I think was a perfect combination of meat and cheese.  The fig spread was amazing but I am also a sucker for fig anything  I do wish they had given a little more of the fig, as not all the beer:meat:fig ratios were balanced and thats kind of a huge pet peeve of mine.  Regrettably I didnt find where the pistachios or almonds fit in with that board but that is just my opinion.  Overall this would be a spot I would definitely come back to again.  I forgot to ask if they serve any kidn of wine but even if they dont, they have a couple beers that I, pickiest of all beer drinkers, enjoy.",2
2786,3,1549411200000,With having three kids in the house we differently eat a lot of pizza. By far the best pizza I have had in the area. We moved in a couple blocks away and this will for sure be a walking distance dinner spot for us. Oh and the wings amazing. First place I have asked for extra crispy and they understood what I meant!!! Loved it! And the fact that its family owned and they are super nice just made it even better.,2
2792,1,1550361600000,"Always a good time and has been for several decades.

I've been coming here as a child and as an adult and have always enjoyed the glitz and glamor of the World Famous Las Vegas Strip.  It's definitely the place to see and be seen. It has evolved many times from being the adult Disneyland to being more family oriented to back to being the adult Disneyland. 

The waves change every ten years and so does the profitability of the strip.

When the economy is running on all cylinders there are high occupancy levels and gaming revenues. When the economy is slow you'll find less people and more homeless people on the walkways and streets.

With the closing of several iconic hotels to make way for openings of newer and more lavish mega resorts I've come to enjoy the transitions.  Being able to pinpoint where establishments used to be and what they are now makes me feel old and nostalgic.

The Las Vegas Strip has always been the iconic place to visit when you turn 21,22,102! 

So much to see and so much to do in so little time.  

From binge drinking, boxing, buffets, concerts, fine dining, gambling shopping, to sight seeing, UFC - whatever you want to do, you can and at any time of the day or night. You can do it by foot, car, monorail or simply by sitting in your room.

Something about Las Vegas and the strip still entices me to come back and always yearning for more. I've vowed to stay in every hotel on the strip as well as downtown before I kick the bucket. I've amassed many room keys and do not disturb signs as well as a few matches. Consider it hoarding... But I want to be able to tell my grandkids that I've been here and there and this is my proof of the good times I've had in Vegas.

Whether your rich or broke attractive or ugly- it doesn't matter in Vegas. When you're here you own the world even if it's only for a weekend.

Do yourself a favor and visit more frequently! 

See you around. Cheers!",1
2792,2,1550361600000,"This is not anywhere close to authentic Italian gelato by any means, but for the price and the flavor of the gelato offered here, over the summer we pretty much made this place a regular stop after dinner. 

Apparently there used to be 64 flavors out at one time, but now there are somewhere in the 30's area and a case for cakes. Frankly, I don't care that there aren't 64 flavors to choose from at one time. That would be overwhelming. There are generally enough choices to keep everyone happy.

Flavor wise, the fruit flavors leave a lot to be desired. They are more icy than ice-creamy. So I don't tend to get those much. The pistachio and chocolate amaretto are my two favorite flavors though. I go back to them the most. I have also enjoyed butterfinger, just because I love butterfingers. Most of the other flavors are good as well.

For the sizes available the price for gelato here is also a good deal. We get smalls for $3.15 each. One of the cheaper prices we have seen among all gelato shops. And you can mix flavors in your cups. Two flavors in small and medium, and up to three flavors in the large size. 

We have had to stop coming in though just because we both gained some weight over the summer and we are both on a health kick, trying to lose the pounds. But I would come back here again eventually.",2
2794,3,1550102400000,II wish i could give 3 and a half stars!  The char broil taste on the food is excellent.. just like a bbq at the house.  The prices are so good that theres usually a line so long that i dont have time to wait!  Pretty good food if the lines are short.,2
2800,1,1550448000000,"Nothing can top the feeling of walking into a bar after a long day and hearing a guitarist play Billy Joel's ""She's Always a Woman."" I nearly melted in my seat. Well, that was shortly before my friend needed to pop over to the bar on the other side of SLS to get a hot toddy. Then we returned to Monkey Bar.

There are a few seats at the bar, plenty of tables and couches to lounge around. It's a lovely place to relax within SLS station. I'm not sure how often they have musicians, but the guitarist made me so happy. The bartenders are friendly (some of them are kinda cute) and the drinks are on point. 

I had both the Monkey Fuzz Gimlet and the White Peach Margarita. Just enough to get me buzzed before retiring to my room after a long two-day meeting. I was a little taken aback when the bartenders didn't ask me if I wanted a second drink after I finished my first one (unusual) but it was easy to flag them down and ask.

As far as hotel bars go, this one is great. The prices are reasonable, the selection is plentiful, and the atmosphere is classy but laid-back. There's many great things about SLS Station, and I'm glad Monkey Bar turned out to be one of them.",2
2800,3,1549411200000,"Service is not one of their strong points, but the food is..

If you love Korean food, you're going to like this place, but for any owners of the all you can eat concept restaurants, you can take notes on how to clear out your patrons from Woo Che.    Just seat the patrons, bring them their drinks, and leave them alone the entire visit, and don't ever check on them.     I couldn't find my waitress for a refill, and was dying for anything that looked like a liquid by the second plate.

I really don't like their square grilles, because it didn't get a even heat on it, but the bugogi was good, and  they could cut the beef brisket slightly thicker, because most of it sticks to the grill.

Why I'm giving this place a two star rating is due to the claim by the host that they won't accept Yelp deals for lunch, and can only be use during dinner.     There is no mention of this on Yelp deal.",2
2801,2,1549411200000,Quaint little Bayou feel and very delicious!!!!! I got the shrimp creole and it was so yummy!! And the beignets were great too! I would highly recommend trying this place! Yum yum yum!,2
2802,3,1550275200000,"Tina is seriously AMAZING! She truly knows her craft and is so much fun to chat with while she's working her magic. I've had my lashes done here 2 times and have been beyond pleased with how they turned out and how they held up. The salon is super cute, clean, and well cared for.  Highly recommended!",2
2811,2,1549497600000,"Delicious food and speedy, friendly service. I especially like that they have stages of spiciness for any spicy dish.",2
2813,3,1550361600000,"A few cooks did a good job but this place was so poorly ran and the counter service so bad I was done with it.  Their salsa bar was always a disaster and a mess.  Then last week I noticed a ""New Management"" sign out front.  Stopped in and had terrific service, everything was clean and food great.",2
2814,3,1549152000000,"I'm sad that I have to write a poor review about this place. My sister had gone in looking for a wedding dress before and the service was great. 

This post is meant for the manager of the store. I was really disappointed with how she handled our particular problem. We had purchased some shoe accessories (sole mates) these items are meant to be put on your heel so that they don't dig into the grass. We followed the instructions and put them on correctly, they fit well. However they didn't work, we sank into the grass continually and by the end of the wedding photo shoot (30 minutes) the sole mates had worked their way up our heels and had to be yanked off scraping the finishes off our shoes.

When I spoke to an associate about this she told me she would speak to a manager about it. No one ever got back to me. I followed up a few days later and spoke to a manager, I explained my situation. Instead of offering helpful solutions she instantly became defensive and told me I didn't buy the right size, I put them on wrong, and I am the one liable for my ruined shoes because I assumed the risk when I bought the sole mates. 

She told me to bring in my shoes in so she could look at them. When I asked if we would be reimbursed she snarled and said refunds were against store policy. 

I've been in the service industry for over 2 decades. I've never seen a manager deal with a situation in such a rude and unhelpful way. I will definitely be sending my brides-to-be elsewhere.",2
2824,1,1550016000000,"Great service, they listen to you and do wonderful designs. The massage chairs are amazing as well :)",2
2829,2,1549497600000,"We were going on vacation and flying out of Phoenix and this Hotel offers a park and fly program. They have a nice big parking lot in front and in back and while on our trip they had us park in that back lot, we had no problems with our car. 
The rooms are very comfortable and since the outdoor temps were right around the 99 degree mark the house keeping staff kept the air conditioning in the rooms turned down so it was comfortable if not almost too cool, but after  driving up from Tucson and unloading our luggage it was welcome.
The shuttle bus to the Airport is shared withe the neighboring hotel, but is big enough for most trips to the airport.
Don't miss out on the free Breakfast  everything from eggs, yogurt, cinnamon rolls and cereal. don't sleep to late if you want to enjoy this meal as the close it at 9am.
We will defiantly stay here again.",2
2831,1,1550966400000,"C'est ridicule parfois le bus passe en avance et tu le manques ou il passe en retard ou pas du tout (un de mes autobus j'ai du l'attendre 1h). Le nombre de fois que l'autobus passe pas est inacceptable et les retards aussi. En plus il y a toujours des pannes de métro. Vraiment pas fiable. Aussi il passe vraiment pas souvent (mon autobus passe au 30min et les autres proches de chez moi sont au 20min). La nuit il n'y a pas vraiment d'option, le métro ferme tôt et les autobus passent presque jamais",2
2831,2,1550793600000,"One of the best Indian restaurants I've been to. Great buffet, friendly staff, and fantastic table service.

On Fridays and Sundays, they add a fantastic, spicy goat curry to their buffet line. 

Definitely a great option if you're looking for a go-to Indian place in the Goodyear area.",2
2839,3,1550534400000,"My husband shopped around for a quality paint shop for his 2007 Nissan Titan.  Based on his requirements he chose All City Auto Body.  We would highly recommend this shop.  They are fairly priced, professional in their work, did everything  they agreed to do, and did everything on schedule.  The Titan looks brand new!",2
2840,2,1550707200000,"This wasn't the very best gelato I've had, but the sheer volume of flavors make this place a fun experience.  Without actually counting them, it looked like they had forty-odd flavors of gelato available that day.  (If it's 64 and hence the name... well, then, I'm an idiot as usual.)

I was there about 9pm on a Friday night, and the staff could not have been nicer.  Before deciding, I tasted several flavors and they heaped several more upon me.  ""If you like that, then you'll like this...""  I must have collected almost ten of those multi-color mini gelato putty knives that they use as tasting utensils.  I finally chose two flavors:  the peanut butter oreo and the mud pie.  The peanut butter oreo had a rich peanut buttery taste and a smooth, creamy texture.  It was outstanding.  The mud pie was a combination of a few different flavors.  It was a little firmer and left the after taste of bad coffee.  The staff noticed I was sharing my gelato with my wife and gave me two of their sugar cone wedges that they jam into every cup.

I'm looking forward to going back and ordering two more flavors from their giant selection.",3
2851,1,1549929600000,"Cute little gem hidden off the strip. We were seated but after almost 10 minutes no one came to help. I had to get assistance from the busboy. Anyway, server came took our order and food came out shortly thereafter. I ordered the smoked salmon eggs Benedict. It was delicious, a little on the salty side but still very good. The rich hollandaise sauce and well prepared poached egg was the best. It came with a side of fruit. The sever checked on us once after we got his attention. Other than the lack of good service the food was still good.",2
2853,1,1549411200000,"I needed a good place for a pedicure and after reading several reviews on Yelp about this place Dyanna L and I gave it a try. 

Since I got there first they warmed up the water for us while I picked my polish. They were sweet enough to wait tell Dyanna got there to start my pedicure. Meanwhile the water was all warmed up and I stuck my feet in and felt the wonderful jets! It felt amazing! Once Dyanna got there they started our pedi's and they even worked in Dyanna's other friend. All three of us were offered water which is always a nice touch in my book. I was super impressed with my pedicure. Every place I've been to in the past ends up hurting me because my feet are so sensitive, but they did not hurt me once. I was also excited when they massaged our legs with hot rocks, Talk about feeling pampered! It was great not to feel rushed after they painted our toes.They just let us sit and finish talking. Tina was so kind as to help me get my flip flops on. Super sweet of her. 

Their prices are also excellent $25 for my pedi and if I wanted the deluxe it's only $10 more!! It's been about 3 weeks since my pedi and the paint has not chipped or anything. I can't wait to go back for a mani and a pedi. I've been telling all my girlfriends this is the new spot in Henderson. YAY Nail Zone!",2
2854,3,1548979200000,"We came here for my husband's birthday. He shot an M4 and me and our girls a 9 MM. Our range master was Verner. He was extremely knowledgeable, helpful, and pleasant. My husband was impressed with the staff who were all so happy, helpful and informative. The location was clean and there was an impressive variety of weapons! We will definitely be back when we are back in Vegas. Thank you for a very pleasant experience.",2
2865,1,1550793600000,"Love this place. The gumbo is to die for and overall just a great atmosphere to have a night out. We have been to other locations that were over crowded, this one is now our weekly stop.",2
2865,2,1550534400000,"Shady rolled in to Mastro's to commence his epic 8 night assault on Vegas on a sunday evening 8.30. Housed in the Crystals Mall(one word of caution-if u come to Crystals with a special someone plan on dropping a few k$-its 5th ave on steriods). Seated in the neat tree house, Shady and Co. started with some seared Ahi tuna, well presented and delicious. Shady and lucky guest split the bone in ribeye and the crusted Halibut special and side of roasted sprouts. The steak and brussel sprouts were spot on. The Halibut was a touch disappointing, undercooked in spots and with no real oomph in the flavor. The dessert had to be the signature warm butter cake. Big enough for 8, Shady and friend got 1/3 through and called it quits. The creme fraiche was outstanding and the cake as good as advertised. But why so huge? Service was very good, and the vibe very enjoyable. Shady always have reservations ordering fish in Las Vegas, and next time will stick with what Shady thinks is their forte-the meats. 3.5 stars.",2
2867,2,1549756800000,"I HAVE NEVER BEEN SO APPALLED BY THE MEDICAL CARE RECEIVED! Or should I say lack there of! Appointments?! Clearly mean nothing, after waiting 3 hours before being seen! Then to have Dr. Royal-Pain-In-The-Ass only look for 2 minutes and proceed to rush me out. Not to mention the MOST INCOMPETENT, ABSOLUTE RUDEST UNPROFESSIONAL FRONT DESK STAFF I have EVER met!!. I'm sure I would've been better off using webMD or Google to diagnose myself! Unbelievably awful!! Just an over all Atrocious experience!! RUN!! DONT WASTE YOUR DAY in this fast food, sorry excuse for a medical office!!",2
2870,3,1550448000000,"Absolutely appalling customer service. I waited almost a half as hour to exchange a tool and EVERY one they had in stock was also broken. Complete garbage. The staff seems completely uninterested in long wait and lines. I watched other customers stand and wait equally long for tools from the back warehouse. If you go, don't be in a hurry and fully expect to return half of what you buy.",2
