user_id,section_id,submit_date,text,rating
2100,3,1546992000000,Being in vegas for seven years chandler apartments are by far the best place I have lived. It has all the best amenities and the staff is incredible! Frances and Chris Graves always go above and beyond. I definitely recommend this place for anyone looking to live in the Southwest area.,2
2103,2,1546646400000,I can only assume the lunch chef is not quite up to par with the dinner chef because wholly salt lick was it salty. I spent most of the time I was eating deciding if my sandwich was supposed to be hot or cold as it was room temperature. I can say I do believe it wasn't cooked right based on how ill I felt the rest of the day. I gave it 2 stars instead of 1 because it was a cool place and our waitress was awesome!,2
2106,2,1547683200000,"Today was my first time here. My fiancé saw this place and wanted to try it, but we found it out was closed on the weekends. =( My craving for a tasty sandwich/panini lead me to this place finally! I left work early so that I could beat the lunch rush and I definitely beat it. 

I decided to get the Chicken Sandwich (chicken, mixed greens, bacon, tomato, cheddar cheese and pesto) on a panini minus the bacon. The sandwich itself is pretty large which was surprising, because in the pictures it looked smaller. The sandwich was very flavorful and chicken was white meat (my favorite) and tender! All the ingredients paired up perfectly. 

My addiction to chocolate croissants also had me running to this place. Yes, I ordered the pain au chocolat....two of them actually. Although this is not on my diet plan, I had to get them. The crust is very flaky but buttery at the same time. It was pretty dang delicious! 

I took all of this to go and my panini was still warm by the time I got back to work. There were a couple of salads that caught my eye so I definitely will be back for more deliciousness!",2
2117,2,1548806400000,"A Great, Quaint & intimate venue! Pretty much any seat is ideal. Great energy! No parking fee, but on dirt lot throughout . Tickets a bit over-priced. Drinks & food way over-priced- to be expected though. Food options VERY limited and nothing to write home about. A lot of tables & chairs to dine at, but are not occupied. It has a lot of potential with empty space to fill for activities and other food vendors. A must to check out!",2
2119,2,1546732800000,"A good and strategic spot during the semester. Always full between classes. 
Not so much for the coffee. I tried the waffle here and it was BLAH. Never will I try their waffle again. But, I'll still be back for some meeting ups with friends!",2
2124,1,1548374400000,"Been here once before about a year ago. It was a pleasant experience then, though pricey at the time. Well, came back for dinner this evening and all I can say.... phenomenal! They are under new management, and it shows... from the exceptional customer service and fresh ingredients, to the new lower prices. Emma and Nicole were friendly and attentive to all our needs. AND SO MUCH FOOD FOR THE MONEY! $25.99 per person for hot pot meal with unlimited meats, seafood, and veggies. Fried rice and / or noodles and 2 chicken or lamb skewers included! $2.50 for tall mango lemonade with unlimited refills... yum! We will DEFINATELY be back many times over!!!",1
2124,2,1548460800000,"Wow!!!!!
Awesome ice cream maybe the best I have ever had..fantastic service , very clean inside and good vibe",2
2125,1,1548460800000,I just had a great burger at chili's. I normally go and have the same thing. But tonight my fiance and I had the southern smokehouse burger. Omg it was so good. We both couldn't stop talking about  it  . The flavors where unbelievable. I Will for sure to get it again.,2
2128,1,1548201600000,"This is by far the best place to take a date in Charlotte! It's exclusive so you will have to wait but it's worth it. First, the lamp chop lollipops are""The Bomb"". Seasoned to perfection!! Next the grilled Cesar salad with that killer dressing!!yummmy!!!! And the pork belly with the watermelon cubes...genius!! If you haven't been...you're missing out!! Check them out on Central Ave!!",1
2129,1,1546560000000,I purchased a ring here about a year ago (customer service was amazing) but a crystal fell out of it about a week ago. Perfect timing because we had a trip planned to Vegas so I brought it with us hoping they could fix it or replace it. I brought it in and the girl said no problem and replaced it! This is what customer service should be like! No questions asked and replaced it with a smile. Thank you!,2
2130,1,1548028800000,Best crawfish ever! We come here every time we visit.  I get all the seasoning in one. It was so juicy and order extra garlic. Servers are nice and down to earth. Highly recommend!,2
2131,3,1547769600000,"Wow I'm sure this place is MUUUUUUCH better, but I went here after we spent the day over at the Chambly beer fest, we just wanted to have a beer and a bite to eat after drinking beer all day long : )

Food:
To make a long story short, the nachos which were pretty $$$ was nothing more than multi coloured nacho chips with cold toppings that came out of a jar.  The beer on tap was not even cold.   I realize the pub was probably involved with the beer fest that was going on, but Wow... I was not impressed.

I'm sure this was a fluke and would be willing to try them again, but first impressions don't leave expectations particularly high.",2
2133,1,1548720000000,"Gourmet hotdogs.. what could that possibly be? My curiosity certainly got the best of me. Tried the Frankathenpolis which was a super long name. What felt like a tongue twister I placed my order as ""the Franka dog"". It is advertised as a gourmet hotdog but if you take out all the unique toppings that they give you the hot dog itself tasted just like any regular street dog

For $7 the hot dog that I ordered came with feta cheese, tomatoes, green olives, diced red + green peppers, olive oil, lemon juice, and my choice of other toppings. I ended up adding hickory sticks, corn, and celery + carrot sticks as well. Yes it's a weird combination but after all it's the Frankathenopolis so may as well go big or go home. You can think of it as a greek fusion hot dog.

There were around 10 types of sauces to choose from. The labels on the bottles were rubbing off so it was somewhat difficult to determine what each of the sauces were. Thankfully the service was great and they were patient with me deciding which sauce to choose from. In the end I settled with mayo and some kind of honey mustard :)

Overall I felt that the meat tasted standard and it was small, but in combination with those toppings I would say it tasted pretty good. It was served in a red plastic basket lined with a sheet of paper that says Fancy Franks. Inside the place is pretty clean. In terms of the seats there are some window seats facing Queen St. W so 
it is always hustling and bustling with people and streetcars. The taste was average and not bad but the hotdog meat could be better. Overall I would say the hotdog itself = 2.5/5 but with the toppings it is 3/5",2
2133,2,1546905600000,"The only salon I'll go to! Dottie is my main gal, always going above & beyond with my crazy-colored locks - although everyone there is awesome! So warm & welcoming as soon as you walk in the door.",2
2141,3,1548892800000,Obsessed. So freakin good. Great service too. You can't go wrong here! Try the broccoli fondue. Mmmm,2
2152,2,1547251200000,"I don't understand how a hotel with such a name can be so bad??.. So many people talk about The W like Drake for an example ""I'm at the W but I can't meet you in the lobby"" but this W isn't the same like the rest. The others are bigger and the rooms here just feel cheap. You're paying this high price for a room that's not even the size of a regular bedroom at home. They have LG TV's from like 2007. In this Scottsdale area you shouldn't have anything so cheap especially if your rooms are so expensive for no reason. They give a speaker that connects to IPhone 4's... Like? What? I stayed here randomly and didn't have a tooth brush guess what? They didn't have one either? With this W being in Old Town places with bars and clubs you'd expect them to have these things because a lot people get a room randomly and don't drive home so you should have these things for them. Also there are no balconies just a window that opens again doesn't make any sense. For the price I would say no. If you compared to a motel 6 I would say the motel 6 has probably all the same things this place has. Save your money and find a different hotel. The only reason this place gets two stars was the staff members downstairs called me boss at 5am when I was coming in drunk.",2
2153,3,1546646400000,Went this afternoon and ordered pork lomein and sweet/sour chicken.  Delicious!,2
2154,2,1547078400000,"We were surprised there was a short wait since the parking lot was empty, but I think a lot of people walk here from the casinos. We waited maybe 5 min and Jimmy took us right to our seat and took our order. Friendly guy with a nice smile. Food was good, i think we waited maybe 5 min for our food too and it was nice and hot. We'll visit again next time we're in town.",2
2155,2,1547164800000,"Awful place. Average facilities and very pushy annoying staff. I was called after 10pm on two different nights by someone trying to schedule and push personal training passes on me. So many people I know are fans of good life and I wish I could be as it is so convenient, but I have had nothing but terrible experiences here. They refused to cancel my membership when I asked. Do not recommend.",2
2157,1,1548288000000,"I've never called a grocery store LEGENDARY before, but this place...

Wow.

Tons of quality foods, a store well designed, clean and with an extremely friendly staff, and I have to say, I've never seen a grocery with such a cantina/cafeteria area that even has a beer and wine bar! Their hot foods/dining area serves a variety of foods from sandwiches to sit down meals, and let me say, everything was great:) 

They also have an upstairs area big enough for a gathering of at least 50. My wife and I were really impressed, I have to say, a great place all around to go for lunch, shopping and just a place to hang out. 

So, if you're in the market for a great place to eat AND shop, Market District Solon is the place to be!",2
2161,2,1547337600000,"I think Muddy's review hits the nail on the head. This gym is for getting in, working out, and getting out, and nothing more. It has most of the equipment that you need and it's generally in good repair (recently one piece was broken for over a week--too long in my book). There are some things I'd like to see (squat bar pads that aren't worn out, enough collars for all of the olympic bars -seriously, how much do those cost?!-, a decline bench, better selection of curl bars, etc.), but even with that, it's tough to beat the price. However, given that Golds has basically the same price with many more amenities, they should probably consider addressing some of these issues (including more sanitizer, paper towels, etc.) or they may lose customers. For now, I'll stick with F19.",1
2162,2,1546819200000,"We were visiting Toronto from Upstate NY - had never been there before. When visiting a new city my wife and I do our best to ""live like a local""... and we had a difficult time choosing where to eat as it seems Toronto has just about anything you can think of. But we decided upon Bannock because they were listed as Canadian Cuisine - which is something I'm unfamiliar with. We were not disappointed, whatsoever. The food was delicious. The atmosphere was intimate, and kinda trendy. The service was wonderful. The price was very reasonable... we spent $100 for two dinners, desserts, and drinks. Try the Bannock Bannock - the smoked salmon was perfect.",2
2163,1,1547424000000,"Oh jamba... first of all some background. I have been coming to this locations for 10 years. As a 23 year old that is a big deal for me. I have never had a company that provided a product consistently at a reasonable price other than jamba juice, so i thought. My sister worked here for 2 years and i am friends with a handful of now previous employees. The customer service is horrific, when i walk in and ask for the order that i called in, if you dont hear me you could simply ask ""Excuse me sir i missed what you had said"" instead i got ""WHAT?!"" Now i get it with the blenders running it can get pretty noisy, and had i been an elderly person whom may have a hard time hearing i could understand you yelling at me. However i am very obviously a young man with great listening abilities and would've heard yoh no problem had you just repeated yourself in the same tone. Not that you knew this but i work in a professional kitchen and am very skilled in tuning out background noise to communicate. As for the next part this is what really set me off and decide to never come back. I called in my order because i was on my way to work and assumed that if i called my order in i would be in and out. Instead after moving past the fact that im paying to be treated like on of your home girls, i stand at the juice pick up waiting for nearly ten minutes watching 3 girls continue workiing around me.  I was the only customer in the building and you could easily finish the dishes after i leave a satisfied customer. However i stood there waiting for a drink that i knew was already made sitting in the cooler as the person making the drinks wiped down her station. I had to go back to the register to find the girl that checked me out on her phone and when she was done she looked up at me and i had to ask if my drink was ready or if they needed to make it. Ever since Haley Hinds left the management has been on an exponential decline. At least when Stephanie Hasse worked there the other employees worked their butts off because fore mentioned employees created an enviroment of almost retail proportion. As an employee you should be in my face helping me or communicating with me to ensure that i come and go a satisfied customer. Instead you will probably read this and say.... ""WHAT?!""",2
2165,2,1548892800000,"I was away from my typical neighborhood stomping grounds when I suddenly had a craving for fried chicken. I found this spot, Soul Foo Young and just had to try it - Chinese food and Southern food - together!

I walked into the bar, went to the order window and dinged the bell. Georgia came to the window and started up on telling me all about the food she was serving that day, she is so nice and clearly cooks with southern love. I went for the Bruce Leroy special - which is from the movie  ""The Last Dragon"" from the 80's. I used to watch that movie all the time! The Bruce Leroy consists of 3 southern style fried chicken wings with Chinese fried rice. 

The food is cooked to order - and good fried chicken takes at least 15 minutes. So it is fresh, it just takes a little while. When it did finally come out, it was soo tasty. The Chinese fried rice really goes well with southern fried chicken which was crunchy and well seasoned. Her fried chicken took me back to the time I visited Jackson, Mississippi. So yummy. Next time I would like to try her chicken smothered in gravy, egg foo young, and collard greens - since I have to get my veggies in somehow.

One of the things about this spot is that it inside the Double Diamond Bar and because it is a bar, next time I would definitely order ahead for take out - unfortunately eating at the smoky bar can take away from the yummy food Georgia is serving up.

Call ahead, ask Georgia for recommendations, and order for take out!",1
2168,2,1547078400000,Service was horrible!! Restaurant was VERY dirty! I eat here 5-6 times a month... different one over the valley.... this has been the worst! :(,2
2170,3,1547164800000,Customer service here was horrible. You would think you'd help the customers that are in line to give you money before stocking the shelves. Nothing was priced. I asked for a pin the tail of the donkey game for kids and they couldn't fine it and then the employee just walked away. The girl that filled my balloons was so rude. She didn't even tie them right and made it seem like I'm inconvenienceing her by purchasing balloons at a party store. Bad vibe at this place. Stay away.,2
2174,1,1548201600000,I would post a picture of the food but it's too late! Visiting Cleveland for the night and decided to come here because they have a nice patio and allow pups!! It turned out that their food was delicious too! My fiancé ordered the classic old fashion and I got the French 65. Both were delicious and boozy! For food we got a bunch of snacks to share. Our favorites include the confit wings (they are amazing and way better than any other wings you have had!) and the Brussels sprouts were delicious! Would definitely come back!  The only negative I would have is that it is located in a fairly congested and touristy street. But well worth the visit!,2
2174,2,1546300800000,"While a single visit is not enough to justify an excellent or terrible rating, I was impressed with my recent encounter here. My dog had become very sick in a short amount of time and I called several vets who had no opening until later that afternoon. Crossroads was able to get me in right away and they were very helpful and thorough. The vet tech/front office employee was obviously very busy but she stayed polite and professional the entire time.

The doctor did not simply tell me what he was going to do, but he discussed the options with me and let me decide on the care that my dog received based on price and desired level of care. They were very efficient; it took less than thirty minutes from the time I arrived until my dog was treated and we were out the door. The price that I paid for this care was reasonable, even less than I was expecting. I am grateful that they were able to help us so quickly and thoroughly.",2
2175,1,1546473600000,"Things to like
- Two dollar 8 ball pints
- Good food, especially the boneless wings
- Good service and friendly wait staff
- Football/Baseball/Basketball - YES!
Thinks to think about
- They changed happy hour menu.  Have only been once since
- Uncomfortable chairs",3
2176,1,1547942400000,"I have been waiting a while to write this review because I was torn. I am always on the hunt for farm fresh, healthy food. I find that the west valley is seriously lacking in this type of cuisine. I think it is a great idea to bring this here, and if it was done right, it would be successful. For example, Paradise and Jasons deli are always packed. Also a Wildflower bread is on its way, and I think it will do well. 
I think Field Kitchen would have done a lot better if it was opened in its own location, and not taking out a crowd favorite of Sweet tomatoes. There are many loyal sweet tomatoes customers who are upset about the change. Try this in an empty building, don't take peoples favorite thing away. This building was not designed for their new concept and just trying to fit it in the cheapest way possible. The flow and feel of a restaurant is very important. It sets the whole foundation for the experience. The flow here is off like many reviewers have pointed out. What was a good idea, had poor execution. 
Anyways, we went to this on the opening day. I was excited but wary because of the change and the increase in prices. Again, I would have been a lot more excited if it wasnt at the expense of the normal sweet tomatoes and at a separate place. But being the food adventurer and wanting something healthy, we wanted to give it a shot. The first thing my husband noticed was the change of staff. There were a lot of hipster young kids. I am not sure where they came from, maybe somewhere in the east valley. I guess they are trying to market towards a younger edgier crowd than the traditional patrons. We went through the same spiel as the others when we sat down. It was a confusing concept but we got it. I am not a fan of confusing concepts but they dont break it for me. For example, I still love Paradise even though the different stations are a little confusing too but maybe because I was introduced to Panera first and they have a better flow. 
Anyways, my parents went first. My dad is hard of hearing, and I don't think he got it, and he got frustrated and just ended up with a bowl of chili and did not want to go back to get something else. So he was pretty hungry by the end. My mom ordered one of the gourmet salads. She was very disappointed. She ordered a chef salad, and there was barely anything on it. I think they missed half of the ingredients, and put some flaccid meat on it. It was a terrible looking sad face salad.
Next, we went up. I wanted to try one of their gourmet salads. The salad maker was so excited that I wanted to try one because not many people were, but then I asked if soup and stuff were included and was told No. Um, what? I am paying a premium price for this salad and I can't hit the soup bar? That is messed up to me, especially since you order in the same line. So I cancelled that, and got the soup and salad bar.
My salad was good. I can't think of any topping I was missing. I did miss the premade salads like the asiago cesear and coleslaws. I got the the dressing spinner, and picked out a dressing. I didnt like that the dressing went all over the bowl, I had some things that I did not want dressing on. It was annoying, and I mean seriously, paying someone to do that is a waste. 
Then,  I got to the 3 soup choices. I was thoroughly disappointed that I could have soup or macaroni and cheese.  
I also did not like that it wasn't all you can eat. Most salad bars are all you can eat. That is the appeal of having to make your own salad, so you can try different things. Jason's deli has a small salad bar, but its delicious and you can go back. What are they doing differently that Field Kitchen cant do? 
The bread station was good. I didnt taste any difference in the butters. It seemed like a marketing trick to think you are getting gourmet butter, but there is really nothing different or special.
We didn't bother with the yogurt. Our experience was just lacking that we wanted to get out of there.
Its sad. I think that it was a poor execution to try and get more money out of their customers and they took a crowd favorite out. Now we will never have a sweet tomatoes by us. 
We have gone to the metrocenter one a few times, but not to the extent we were frequenting the Arrowhead location. 

Will we be back? Probably not, I will just go to Jason's Deli, Paradise, or Wildflower.",1
2186,2,1547942400000,BEST GOT DAM BURGER I EVER ATE IN MY LIFE !!!!! I got the sin city burger with Chipotle sauce on the side with the rosemary and garlic olive oil fry OMG !!! swear best burger period !! It was juicy and tasty perfectly seasoned the beef tasted prime !! Like fresh as I don't know what and every detail is flawless I was shocked lol,2
2197,3,1546560000000,"I tried this place last week based in the positive reviews on Yelp. Probably the worst takeout sushi I've ever had. 

Ordered the Kokoro combo 4 which is a combo of spicy salmon rolls and dynamite roll. It didn't taste fresh at all. The salmon was ok, nothing great but the dynamite was horrible. The tempura shrimp and sweet potato in the roll tasted like it was made days prior and was cold with a rancid oily taste. The avocado in the roll was already super brown when I opened the 'made to order' box of rolls. The rice was ice cold and unappetizing. Plus they didn't provide the good Japanese soya sauce, just the Chinese kind that's super salty and not for rolls. 

Won't come back.",1
2200,3,1546992000000,"Peking Man is famous for its Peking Duck and it did not disappoint.  The server carved the duck near our table. We did get some very crispy skin pieces as well as pieces with both skin and the right amount of duck meat.  I will give it 4 stars for the Peking Duck but only 2 stars for the rest of the dishes.  The restaurant's decor were dated.  Servers were polite and prompt.  However, I probably will only order the Peking Duck if I ever come back again.",2
2204,3,1547251200000,We just found this place and it is our favorite donut shop in the east valley! They are very light and fluffy. Blueberry and lemon poppyseed are our favorites!,2
2212,2,1548547200000,This is the first review I've ever written. I just had the most comfortable dental experience in my life. Everyone treated me like they had known me for years.   The actual dental work was done quickly and pain free. Everything they did was explained to me before hand and they made sure my questions were answered before any work was performed. Island Dental Center just added a regular customer to their patient list.,2
2221,1,1546300800000,"Beef carpacio is good, pizza is fresh. Good, over priced Italian food at best. However, great patio for drinks located on a surprisingly quiet street.",2
2221,2,1546560000000,We love their margarita pizza!  Their delivery service is always fast and their food is amazing.  Highly recommend!,2
2227,3,1547251200000,"Went here for brunch on a saturday morning! There is always a line but it's worth it ! 
The prices are okay but for those prices I just expected a little more food on the plates.

The food is like a basic breakfast menu but all with a twist. Each dish is really flavorful, wished i tried their infamous pancakes  

The decor is soo nice i even got out a good instapic of it. Definitely a place to hit up with ur gal friends !",3
2230,2,1546560000000,"The food was hit-n-miss but on the whole good. The service was nice but she seemed distracted most of the time. The noise and lack of privacy were unacceptable.

The prosciutto with dates appetizer was good but there was nothing to it. It was exactly just the ingredients, a little bit of prosciutto and 3 dates. There's no reason to order it again and I wouldn't recommend it to anyone because you could easily make it at home.

The warm beet salad was excellent. The farmers salad however did not fit the meal or the season. It was light and citrusy, it would be excellent for a warm summer evening, or light spring lunch at a cafe, not a cold February evening at a steakhouse

The lamb was good, just good. The filet was excellent but did not need the sauce added. It was very tender for grass-fed beef.  The beef was served with some melt in your mouth baby potatoes that were excellent.  We ordered mushrooms as a side and they were not good.  This was especially noticable because the mushrooms at Red's (Litchfield's predecessor) were simply amazing. 

The creme brule and creme with berries deserts were just ok.  The creme brule was over powered by the marmalade on it.  The creme with berries had some sort of cake or bread at the bottom that was supposed to be soaked in grand marnier but only half of it was, the other half was hard and not good.

We did not enjoy the proximity of other tables and the amount of noise from all the close tables packed into the dining room.  Adding to the din was the kitchen, located in the dining room with all the banging and clattering, it was hard to enjoy a quiet conversation.  

It's the best we'll find in the SW valley but no one should drive out just for this restaurant.  In the end the quality of the main courses and the salads saved the restaurant. so A-Ok.",2
2231,3,1546646400000,"It was late and we were hungry heading down to Freemont Street.  The neon lighs of El Rancho was reflecting off the asphalt like a sun that refused to set.  Just happened into La Comida and had one of our best meals in Vegas.  The Pork Shoulder was outstanding as was the rest of the meal.  Our waiter was terrific, took time with us, and talked about the recipies and the different items on the menu.  Since we were so curious, the Chef also stopped by to explain the food came from the Gulf area of Mexico.  Salsa smokey, drinks were excellent, and the flan was different from what we get in LA.  

If we were not leaving the next day, we would have gone back.  If you are heading down to Freemont Street, or if you are looking for an excellent meal, go to La Comida.  I think you will enjoy it.  Spend a few minutes and talk with the waiter about the different items and what is unique about the seasonings. Go for sometime special.  

Cheers.",3
2235,2,1548633600000,"As a gay male walking into this restaurant I must say I was very pleased. The sexiest young man took my order. I asked him what he preferred and he said the blt, but I said I want whatever has the most ""meat"". He suggested the steak and cheese. I trusted this young man who I quickly fell in love with and order the suggested sandwich. The food was 10/10 and service was 10/10. Id prefer to anyone looking to eat a great sandwich or see a cute young stud for a cashier.",2
2244,1,1548115200000,"The food here is amazing and the service is very friendly.  A bit tucked away in a strip mall,  but well worth seeking it out.",1
2245,2,1547596800000,"My husband and I were thinking of buying a Maserati and thought we would check the showroom out at the Wynn  (we live in Las Vegas).  My first impression was the sales staff were a little ""stuffy.""  Our questions were answered with no pressure to sell us a car. I wasn't that impressed.  Since I am from Southern California we decided to check some dealers there that would offer some deals.  We did find a Maserati we liked in California but it sold before we could talk money.   Went back to Wynn and met with  sales Mike Shiffman.  Well, he went above and beyond to  help us find the Maserati we would be happy with at an incredible price.  There were some challenges but Mike went to bat for us and we ending up driving away with a  new Maserati.  The follow up to make sure we were enjoying our car has been incredible.  Looking forward to purchasing our next car from Penske Wynn.",2
2251,3,1548806400000,"My husband was walking to work one day and spotted this boutique. I had been looking for a good sports bra in addition to some pretty bras because I have had a bit of trouble finding my size. I happened to show up at the store at around 5:40pm and they close at 6pm. Keep in mind, I didn't know what time they closed and I didn't even know the name of the store because my husband forgot to write it down. I knew where to go because of it's location. As soon as I walked in I saw the ""what the heck?"" face from the sales person, yeah- I'm calling you a sales person not a bra fitter consultant, because your job is to sell. Anyhow- she was pretty rude off the bat and let me know that they were closing at 6pm and that she would ""try"" her best in finding me what I needed. She put me in the room, measured me and went to grab 3 bras and none of them fit. As soon at the clock was close to six she was literally trying to get me out of there. She said she couldn't find anything my size and that she would call me. I pointed to her a bra color I would also like for her to look into for me and she was very quick to respond that the bra I was looking at was for women that underwent mastectomy's. I wasn't asking for that bra! I was telling her I wanted that color. Anyway- guess what? It's been 2 weeks and I'm still waiting on that call. It's sad for the business owners because they leave their business in the hands of people that don't really care about customer service or to actually sell. I'm never going back there again.",2
2252,3,1546905600000,"Decided to give Crossroads a try for breakfast. Our server was friendly and speed of service and food delivery was great. I ordered the Bacon Avocado Benedict. I love bacon but my Benedict was overwhelmed with bacon. The bacon was extremely well cooked, thick strips that were more hard than crispy and quite salty. There were also bacon bits on top of the tasteless hollandaise. The bits were equally hard and salty. The poached eggs were perfectly cooked with runny yolks and the avocado was, well avocado. This was the first time bacon actually ruined a meal for me. The shredded hash browns were still soggy and white and could have used a few more minutes to brown. The other dishes also looked uninspired. As for the decor, lots of distressed and reclaimed wood with unique works of art. Some of the distressed wood like the floorboards looked more like a product of lack of maintenance than intentional. Perhaps the place picks up at other meal periods or may be entertaining for Gospel brunch but my visit was a very underwhelming experience.",2
2256,1,1546387200000,"I know right, who give the DMV 5 stars?  Well from the get go things were great.  (THIS IS ALL DEPENDING ON IF YOU MAKE AN APPOINTMENT)

So I made an appointment @845am and made it there at 830am.  Once you walk in there are lines for the appointments and lines for the information booth.  MAKE AN APPOINTMENT UNLESS YOU WANT TO WAIT HOURS.  The line for the appointments they call your times and then you just walk up to the booth.  The lady htat helped me was sweet and told me ways to save on fees.  

After the initial booth I waited about 10-15 minutes then I got to window 18 and the woman there at the time was a saint.  She helped me save $150 in fees and helped me change the address on my license and put the veteran status on there.  I was with her for a good 20-30 minutes and she was very informative and nice.  I wish i would have got her name.  I think if you are respectful and have everything you need this will be painless if you are prepared.",2
2261,2,1547078400000,Very awesome restaurant. The rolls with the Apple jam and salted butter are wonderful. The shrimp and grits meal is delicious. Be sure to ask for their house made hot sauce.,2
2261,3,1548720000000,Ordered the Ohio Beef Burger. It was cooked exactly as ordered. It was very flavorful and cheese was delicious. FRIES were crazy good. Also had a glass of the Organic Rosé-yum. Excellent service from Alice.,2
2262,3,1548460800000,"I've had bad experiences at other Pizza Hut shops, but this one always gives me well made pizzas. Pizza is always fresh, never burnt, always done by the time I get there. There's always people in there so I'm assuming they feel the same way. Try the stuffed crust and crust toppers.",2
2265,3,1547424000000,"I actually think Flamingo is one of the best resorts on the Strip. First of all, their strawberry daiquiri is the bomb. It's frozen with whipped cream on top, unlike some of the other casinos on the Strip that serve it as a shaken drink (and that's if they have strawberry flavoring at all. Whaaa?). The flamingos, parrots, and fish out back of the hotel all add to the experience. You can take pictures of all the animals and pay a small fee to hold the parrots. All in all, I really enjoyed Flamingo and I'll be back!",2
2267,2,1547769600000,Best friend and I came in for pedicures and gel manicures for her wedding day. I loved that they spoke English well and understood what each of us wanted. Everything was fast and perfect! If I lived in the area I would totally go back.,2
2269,1,1546646400000,"This is a decent gym often over packed but for the price I would never complain. Until some donkey ass guys want to sit around the basketball court (not even playing basket ball), and be a sideline referee. He starts a whole big scene and then runs to the front desk to complain! How can he complain when he is only in there to start drama! 

The manager Claude Schutte I believe his name is (older white guy with black hair) gets so rattled at the situation he doesn't know what the hell to do. I never heard someone stutter so much who doesn't have a stuttering problem. He then proceeds to tell me he will cancel my membership if I don't calm down. He was able to muster that sentence. In the mean time the other guy is yelling at the background after he ran to
The from to tell. Lol so he makes us both leave for the day and nothing was done about the situation. Classic case of being rattled in a tough position. Get some
Management with experience to handle situations vs someone who can't handle
Any situation with some aggression! I mean it's a gym what do you expect!",2
2273,1,1547164800000,"Love Trader Joe's, but this new-to-the-neighborhood location fell short of my expectations. My expectation is for the store to be well stocked. At least as much as Smiths, Whole foods, etc. no cucumbers, no lettuce, slim pickings on produce and even frozen food. Please step it up management on your ordering.

Oh, and cute cart girl, when you see a customer walking toward the carts, don't shove the cart in your hand into the others, offer it to your customer.",3
2275,3,1548028800000,"What a world! What a life!

Thank you Steve Wynn for bringing back some old school Vegas to the Encore!  We had an absolute blast at Michael Monge's show in the Eastside Lounge.  His voice is impeccable and the man knows how to get the crowd out of their seats.  My husband, the most reluctant dancer, was up there shaking his thang with a smile on his face.  

As frequent guests of the Encore, we are so pleased with this new addition to the landscape.  It's a fantastic change from the dueling pianos which never appeared to rouse any sort of excitement from the casino crowd.  We hope very much that you'll keep Mr. Monge around past September as we'd love to come back and see him again.",2
2279,2,1548028800000,"My family has been ordering takeout from Pittsburgh Thai since its opening. The staff is humble and friendly and the food is always prepared quickly and consistent. The noodle dishes are the prime pieces to the menu. Pad Thai, See Yew, and Spicy Noodles are some of the best in the city and suburbs of Pittsburgh. Thai by Boris stacks up against Noodlehead, Niki's, and Pusadees to name a few favorites. Haven't explored the menu much further because the noodle dishes are everything and you can swap chicken, pork, shrimp, beef, tofu and change up your spice level to keep things interesting.",3
2279,3,1548460800000,"I used to come here quite frequently and felt that this place had some of the best boba in the area. However, when I went back tonight after having not been for a few months my drink was completely watered down and sub-satisfactory. Perhaps it was just a fluke but I was definitely disappointed",2
2286,2,1547683200000,"Man, I wish this place had a view of the Cuyahoga River...if it did, it would be perfect. I wish this place was at the other end of the Powerhouse, where an ever-revolving stream of restaurants find their home...and unfortunately, that's the side with the killer view. Everything else is top notch-the beer is mind-blowing and the food is hearty. It's worth coming here just for the beer, in my opinion! I gotta start taking a Growler home when I leave--they are very reasonably priced, all things considered. Other than the view, the only thing that stinks is the parking--if you don't wanna pay for the lot on weekends, you gotta hunt and peck for a spot on the street, which can be hard to find at times...but anyway, if you're looking to grab a bite to eat before the show at the Plain Dealer Pavilion or whatever it's called these days, you won't go wrong at the Rock Bottom.",2
2290,1,1546560000000,"Thank you Phoenix Yelpers for leading me to this awesome place! What did we do before Yelp was born?! 

My family and I decided to road trip to Phoenix for the new year. Since we have never been, it sounded like a fun idea. We were staying off of Camelback Rd, which appears to be a popular place for most of the cool places we found. I Yelped some restaurants and even though we were looking for Thai, I was excited to try Cambodian. My husband and I honeymooned in Thailand almost 5 years ago and I have heard the food is similar.

We trekked out to the place and upon arrival, we were leery of the location, but from experience, I know that most of the best ethnic foods are found off the beaten path. I kinda dig that, but in a new city...you don't really know where you are. Putting that aside, we walked into Sekong by Night and were greeted by two dining hipsters. They were so nice and just randomly decided to say hello as we entered. I like it already!

The place was set up with cool picnic-style tables and the front had some Cambodian furniture and decorative items. I like the authentic look of this place. The tables had books about Cambodia on them, so you could get educated while you waited. The young waited greeted us promptly. He was a friendly guy and was always there when you needed something.

I ordered the Red Curry, since there weren't a lot of vegetarian options. There were 6 items that could be made vegetarian. We also got some jasmine tea. I have to say, I have had many red curries, from many places and this one was one of the best! It was bringing back flavors from Chiang Mai, which was one of our stops in Thailand. I seemed to recall the food being this good there and I was happy to consume again!

I wish we had this place in San Diego! Go to Sekong by Night if you live in Phoenix! Even if you are visiting...go! You will be pleasantly surprised and so will your taste buds! It made me want to travel again!",2
2294,3,1547942400000,"Valley ENT  did not send a claim to my insurance on time, currently working with them to get this fixed.",2
