user_id,project_id,submit_date,text,rating
3806,3,1548892800000,"Very pleased with my experiences here at this location. Our waiters on different days, scottez (scooter) and santiago. My mother called scottez scooter...he had a wonderful sense of humor. I went for my birthday and santiago was our waiter and very cordial. We usually go to the Dennys on nellis but it has been going down since the asian persuasion manager is gone; loved that guy! We are now going to boulder highway and the food is hot, good quality and great service.",2
3808,2,1546646400000,"I'm a business man and I can tell you the guy there has a bad attitude. I almost didn't buy from them but I did since it's close to my house and the price is good and I have no time. I can tell you unless they are much cheaper then anyone else next time otherwise I wouldn't go back just because I don't want to deal with the attitude. 
This shop doesn't look busy so it's good if you want to get something done quickly. The old guy seems very nice. He should give the young guy some pointers running a business.",2
3809,2,1548806400000,"This place is all about the 'upsell'.  Once they get you in the door with their low memberships they start pumping their 'supplements' and personal training, which is their main revenue stream.  You have to be very assertive with them and tell them to back off, otherwise they will just keep coming after you to get you to buy their products and services.  This is the most aggressive gym I have ever been to in terms of their constant and relentless upsell efforts.  It can be a real turn off.",3
3811,3,1548374400000,"Not your typical airport fast fare. Great, real char - grilled burger with fresh quality toppings. Pleasant staff that were quick to serve. Worth the stop if you're hungry before you fly out. :)",3
3819,1,1548201600000,"I've  been to several of their locations throughout the Valley and hands down, one of the best pies around! I haven't tried their other food but why would I when this place is known for their pizza? Pizza's are on the smaller side but their pizza menu is fantastic...highly recommend the mushroom & pancetta pizza! Service is spotty depending on which location and time of day you go but overall very good dining experience!",1
3822,3,1547596800000,We went in for a few beers and a bite.  Billy the bartender was absolutely awesome and attentive.  Called us by our first names the entire time we were there.  Made us feel like we were at our local spot back home.  The entire staff was friendly and the food was good.  Highly recommend this place.  We will definitely be back,2
3828,3,1547683200000,"This restaurant has gone downhill over the years. We used to go there almost every week, but the service is horrible now. The food is definitely not worth the cost...it is subpar, and they left out items, such as sauce and potatoes!  Too many good Italian restaurants around to put up with poor food and service.",2
3830,2,1547683200000,Roslin did a fabulous job! The food was great and the service better. Checked in for a free banana nut muffin. Good times.,2
3840,3,1548201600000,Honestly this place always hits the spot. For some reason I had a doubt about coming here.... 12pt chicken later in a satisfied customer. One thing I really like about this chain is how clean and welcoming they are. Second time at this location and I will be back. Thanks!,2
3843,2,1546819200000,"For $50 I tried their S&W Bodyguard & Sig P238 (I also brought a Ruger LC9 @ no extra charge), got a box of bullets, 2 targets, ear & eye protection and 1 on 1 training with Steve.  He was awesome! In the quick 2 minutes he took off the start to show me how I should be looking at my target and where to line up my sights, I was able to hit right on target 90% of the time.   
I heard good things from guys at work about this place, but didn't expect the personal interest and care they took.  The staff were all knowledgeable and great.",2
3844,2,1547596800000,"Outstanding wet area. Honesty, coming here to detox and sweat out the toxins (ie. daquiris) is a really good idea. It's not for the shy, men are naked. Somehow this wasn't problematic for me. Clean, modern, and aesthetically pleasing (all of the spa, some of the men), just how I like it.

Four stars not five because it's not open 24 hours, in a city where everything is open 24 hours.",2
3870,3,1546300800000,"Alright listen up fellas, how many times have you gone to get Korean BBQ and realized that you suck at cooking? Or that you don't know what the cuts of meat are or which ones are gonna be marinated to perfection? How many times do you attempt to simmer and sauce the selection only to burn the main course and ruin the mood, not to mention your appetite? Are you tired of being the butt of the joke, because you can't cook the butt of a pig properly? Hobak delivers, and so much more. No more cheap meat, or awful cooking! That's a thing of the past. Not only do they have outstanding quality cuts of meat, but they only use quality ingredients to spice up your evening. The best part? They cook every single piece, every slice to your specific tastes. Why settle for less, when you can be fed by the best?",2
3872,1,1547424000000,Do you know you can buy alcohol at Walmart?  Me neither.  That alone brings it up a star!  But don't lose sight that it is still Walmart.  Bare bones.  Sparse.  Employees that never look like they want to be there.  Cheap comes at a price.,2
3875,3,1548288000000,"I don't really like their donuts or vegan sandwiches, but their fruit tarts and pizza buns are always solid. Also, they have a decent frozen foods section if you need a last-minute prepared meal -- I'm a fan of the vegan Shepard's pie.",2
3876,2,1547510400000,"Finally tried this place, but won't bore you with all the details of my day/my dinner date/the weather/various other unrelated information that many Yelpers seem to be a fan of.

We arrived a little after 5 on a Saturday, and snagged the last two seats at the bar.  All the other tables were reserved, so if you're dining out with a group I'd definitely recommend making reservations.  They offer samplers/flights of margaritas and guacamole, and they offer unusual flavors.  

We did a margarita sampler with hibiscus, spicy mango, & blood orange, all of which were good and I would consume in their full-sized version.
We had a hard time deciding which guac to choose, since they all sounded so amazing.  We went with the goat cheese guac, and this is a decision that we did not regret.
We chose to share the carnitas taquitos, which was a good idea because the portion was definitely too much for one person.  The food was very good and the service was very prompt and friendly.  We will definitely go back.",2
3878,1,1547251200000,"Stopped by here to listen to Michael Monge.  Super nice guy, went around and talked with everybody, very old school, sang lots of standards and he has a great voice. Definitely a Sinatra vibe.  The lounge itself is comfortable and good band. A couple of guys next to us were doing the whole Don Draper/Mad Men shtick with the server, give it up wannabees, just leave her a nice tip and put out the damn stogies.",2
3890,1,1547337600000,"Brisket Pho and Chicken Pho are always incredible. Very clean place where I can always enjoy a delicious bowl of steaming, fresh pho.",3
3894,3,1548288000000,"The food is somewhat reasonable, but HOLY SHIT IT IS RIDICULOUSLY EXPENSIVE. I never criticize places for prices, because you can just see how much something costs before you order it. In fact, I hate it when people criticize fancy restaurants for price. But this is a shithole with legitimately huge prices. For 18 dollars (plus delivery charge!) you get HALF a chicken breast, and 3 potato golfballs, and about an 8 ball of tzatziki. There are about 30 similar places in the neighborhood so just never go here.",2
3896,1,1548633600000,"Kaya was great for Sunday brunch and during happy hour (rated separate days).

Chiliquiles and Chantralle/manchego cheese omelet were really good. Started off with Kaya chips and mango salsa with blood orange mimosas. Finished with a Belgian waffle coffee drink that tasted like a yummy alcoholic maple syrup drink. The service was outstanding. Friendly relaxed atmosphere.  Easy like a Sunday morning with Calypso and Raggae music playing in the background. Mexican and southwestern decor. Pretty cool place.  

 For happy hour --good beer and tequila selection. Fun atmosphere. Vegan and vegetarian friendly.

Definitely will return!",2
3896,3,1546905600000,Excellent food and good value. Nice twist having the wine store inside the restaurant to allow the patron to select the wine.,1
3897,1,1547337600000,"Special thanks to Junior and Levi, who replaced a cracked vent line in the guest bathroom.  They strategically determined an appropriate way to resolve the issue and did the job with speed and efficiency, and a reasonable price.  Will definitely use this company again for future needs!",2
3898,2,1548892800000,Love this place. The weekly specials are tasty and a great value. The service is exceptional. I have never had anything that did not taste good here. This is a great place to come for a game and enjoy some good food.,1
3901,2,1546905600000,I went in for a simple oil change with a coupon for $14.95 and was told that my car required synthetic oil so the coupon would not apply. So I asked how much it would cost and he told me $83. I said forget it! I checked my car manual and my car does not require synthetic oil it just needs 5w20. I called the dealership where I bought the vehicle and they only charge $41. Please do not fall for their dishonest tactics. I also want to say that I had taken my vehicle to that Meineke before and they were very honest they didn't charge me extra that's why I went back. I don't know what has happened between visits but I will never go there again.,2
3902,2,1546905600000,"The service here was exceptionally friendly!  The dining room decor was fun and pleasing! The food was delicious and well presented. Happy hour here offers half-price appetizers and some specials on beverages. Great place for date nigh, or to meet a friend for dinner.",2
3905,2,1548028800000,"This used to be our favorite place for pizza in the area, but our last few visits have been quite disappointing.   On our latest visit the pizza crust was somewhat burnt.  Hard to believe when there was at least four people standing around in the kitchen talking.  There was also numerous wait staff just standing around. The time before that the pizza was under cooked.   I'm assuming the changes of ownership have a lot to do with it.",2
3907,2,1547510400000,"AMAZING TO HORRIFIC! 
Last night we went to see the Doobie Brothers and Chicago. At first our experience was amazing!! My husband and I were with my brother who requires ADA seating. An usher greeted us and walked us to our seats and made sure we were comfortable. I was impressed! 

Our seats were in the back row of our section. The next section was separated by a sidewalk/walkway that was probably 8 feet wide. The next section was elevated. 

The Doobie Brothers were on first and were amazing! They were awesome and they encouraged everyone to get on their feet! We did as did most in front of us! It was amazing!! 

After their encore, there was a break so Chicago could get set up. That is when it ALL CHANGED!!
A guy (who had been drinking a lot and was in the section behind us) DEMANDED we sit down during the next set as they couldn't see. We said that this is a rock concert and people stand. That is when this guy spoke to us in a threatening manner and used awful expletives! I got really scared and got security. The first two security staff went to talk to him. A more senior security guy then came to talk to us and said he was moving this guy so we would be able to enjoy Chicago. I told the security guy that I was truly threatened and he promised they would move this guy. I thanked him and was once again impressed.

Well, they didn't move the guy. It was so uncomfortable for us during Chicago. In today's world so many awful things happen and you just never know.!

Why wouldn't Ak-Chin Security move this guy? They promised us. All the people sitting next to us were shocked by his behavior! I was more shocked he wasn't moved. WOW!

What started out as amazing turned into a very scary situation! This was my first visit and I like this venue; I'm just not sure if I will return as I'm uncomfortable with the Security enforcement.

WOW! I just heard from the GM regarding my concerns. I appreciate the commitment to creating a positive experience for all! I will update my review again after my next experience at a concert at Ak-Chin.",2
3916,1,1546300800000,"Any place that puts Yuengling on special on Saturday night is going to get a second look from me. So I went in, and I saw the sort of popular and unassuming place that every neighborhood should have. But this was a little better. The bar has a good 15-20 taps and a huge liquor selection.

I ordered the buffalo wings -- hot -- and I really liked them. They had good meat on them and the hot sauce had decent flavor to it. Seems like this place puts decent effort into quality food and drink, and the atmosphere speaks for itself.",2
3916,3,1548460800000,"Just recently moved to the Hudson/Twinsburg area and I'm genuinely scared this restaurant is now less than a mile away, because it's so darn good. My mom and I got take out and it was phenomenal. The tomato pesto tortellini was delicious, especially with the blackened chicken-full of flavor. My mom got the pink vodka shrimp penne pasta and it was excellent. I will be back!

The lady on the phone who took our carry out order, was also very pleasant!",2
3922,2,1548028800000,Best Bloody Mary! Great menu and service. We tried the fries with garlic aioli and margharita flatbread. Both delicious. We really enjoyed the experience and the Container Park is awesome.,2
3927,1,1547769600000,"This place was ok. As many reviews have stated its a bit run down. I'd imagine a lot of it is from the intense Arizona sun during summer. However the bathrooms were pretty gross. My step daughter did not feel comfortable one bit. 

We went on a Monday in June. The temperature was nice and the water still felt semi cold.

There aren't many attractions/slides but the kids seemed to enjoy it. 

They were a bit bummed when they wanted to go into the wave pool but were told no because they have set block times where people get to ""surf."" It was still pretty cool watching them. 

We purchased our tickets at CVS or Walgreens (can't remember which one) & they were only $15 per person.  

When we're back in Arizona we'll probably try a different water park first before coming back to this one.",1
3928,3,1547251200000,Went back a second time and would not return.   They sat us outside after we let them know we wanted the available table inside.  It was very hot.  She would not keep water coming.  It was slow and not and we were burning in the sun. They had the long table inside reserved and yet the large party never came. This was not the same table that they give to someone else after I told the staff we wanted inside and not outside.   I also was not impressed with the food.  No return for me.,2
3929,2,1546387200000,"Came here for a late dinner. Very small place, probably packed during regular times. Sort of a home-y feel. We had the oxtail and the seafood pasta topped off with funnel cake for dessert. The oxtail had many bones, so it felt like not enough meat. The seafood pasta was fantastic. The funnel cake wasn't at all what we expected,  do not recommend it. It tasted way to greasy. 

The staff were supper friendly and attentive.  I would come again.",2
3930,1,1548028800000,"We had dinner here last Friday. The place and decor was not that impressive. The busboys were fine filling the water and giving your bread. The waiter was not friendly and welcoming. I guess because he was the only one taking the orders with six tables on the go. Mind you were the 2nd couple to come in. It almost felt like it was painful for him to serve us. The food was just ok and nothing spectacular in presentation or taste. My wife had the Tile fish with a mango tomato glaze. She specifically told the waiter that she was allergic to pepper and he said that he would ask the chef to remove any pepper and just have the glazed Tile fish on top of a bed of vegetables. When they served it, right on top of the fish was chopped peppers and the fish was spicy hot  for her. So they had to redo her order which took another 20 minutes. By the time her food came, I was done with my dinner. At the end of our not so impressive evening, they gave us the wrong bill. When we told him that we got the wrong bill he apologized and gave us another bill. This bill now did not have the two glasses of wine in it. So we mentioned it again and he said, ""Oh I don't know why my partner did not put it in"" . We ended up with one free drink which he said was complimentary but not apologetic for all the mistakes that evening. So, not an impressive evening at all. We have had better seafood with great service and much better ambiance for less the price of this place.  A good restaurant makes you feel special. We never felt it here.",2
3930,2,1547424000000,Love the atmosphere! Came here during dinner time and there weren't too many people but the server was great! She definitely knew the menu inside and out and was very helpful and friendly. She suggested several items which we ended up ordering but I'd say it was well worth it because the food was great and flavourful and everything overall was great! I'm not a huge burger fan but I was hungry and was tempted by the one of their burger option so I ordered it and boy was it juicy with lots of flavour! And then there were the deep fried onion rings on the side which also was amazing! My friend ordered the regular fries and I got the sweet potato fried and both were great! I would definitely come back!,3
3937,2,1548028800000,"This place is sooooo DO-DO!!!! This spot is located right in front of Treasure Island or to the side of that casino. I ordered the BBQ pulled pork sliders(appetizer) as my meal and it didnt taste good at all. It looked good and sounded good and looked like it had alot of flavor kuz of the BBQ sauce but it was nothing like i thought. I had to put extra BBQ sauce to give it flavor. Then the bun on the bottom got soggy kuz of the juice of the meat... so it was just a mess that didnt have no damn taste!

For Dessert, i ordered the brownie with ice cream, but there was more whip cream than ice cream. They jipped us dammit!!!! The ice cream and brownie was ok but it wasnt great. 

Thank goodness my work paid for it kuz if i had to pay for it then I probably woulda had to complain bout the wack sliders!",2
3939,1,1548028800000,"Had a Vietnamese craving while shopping in Ajax and a friend suggested Pho Mono.  I frequent the east end Pho establishments such as Pho 88, Pho Dau Bo and have always been a fan.

The restaurant is very clean and bright with modern decor touches.  Service is quite good.  Ordering via Ipad is always a plus.

I had ordered Rare beef pho, spring rolls (meat) and the fried tofu.

The pho itself was great.  Good size serving (small), meat was in large pieces, broth was flavorful.  I expected the spring rolls to have that great YELLOW colour that I'm use to and was surprised that when they came out, it wasn't but excited to try.  I feel they were quite a disappointment.  The fried tofu was dry and served with no dipping sauce.

I probably won't come back.",2
3939,3,1548806400000,"Would not pay full price, but with the groupon it was worth it. The day we went was not busy, so no issue there. Yes the facilities are older and could benefit from some TLC, but at the end of the day there are plenty of options for water slides, pools, wave pools, etc for all to have a good time. We have a small child (nearly 2) and were worried there wouldn't be much for her to do, but they have a nice area for tots and then a pool/slide area suitable for tots and the younger school age crowd. A nice lawn/beach area and they let you bring in your on chairs and canopys. We didn't know this, but would plan to do so next time. Locker rentals are $7 but allow in and out access and take debit cards. We had a good time. Children 2 and under $2 so not bad at all.",2
3943,3,1547337600000,"In Phoenix for business and this restaurant is next to my hotel.  Called them up for a delivery.  Took the host suggestion of the chicken kabob platter and ordered it for dinner.  Was not disappointed.  Wonderfully yummy, fresh and lots of terrific spices from the Mediterranean.  Will not disappoint you.",2
3945,2,1546646400000,"I love this place! It's  for locals, but treats everyone well! The food is very good and the prices are great for the quality of food and service offered. For the whole time I've been coming in the staff faces remain pretty much the same which says a lot also. Can't beat it! Go Jackson's! 

P.S. A great venue for Green Bay Packers fans or fans of football in general!",2
3945,3,1548633600000,"Best Thai/Lao  in Madison, hands down. Curried Squash is outstanding.  Slow service at times, but well worth the wait.",2
3946,2,1547164800000,"Quickly fixed my Samsung galaxy note for less than expected. Incredible service. Best place in town for phone repairs. Super fast and good, honest.",2
3947,1,1548547200000,"Excellent location.  Walk to Whole Foods, Starbucks and the Southpark Mall.  This is the largest mall in North Carolina with many stores and restaurants.  So nice to have a kitchenette. Built in 2017 , this place still has its new hotel feel. Hotel property has a pool in the center courtyard, as well as its own parking garage and entrance from Sharon.  
Staff is fantastic,including Melissa, who really went above and beyond for our stay. 
I would stay there again.",2
3952,2,1548028800000,Dirty. Looks half-finished inside. Didn't smell like fresh bagels. Revised menu prices using fluorescent tape?! Ladies behind counter having all of their conversations in Spanish...sooo annoying! (Pet peeve...) The lady that helped me was efficient and nice. Convenient bc it's next to Sbux.,1
3957,3,1547942400000,"I went here yesterday for lunch with my mom. This place is very close to her house and she, my brother, niece, and nephew frequent Perk for breakfast. So when we went in, someone (I think the owner?) greeted us and was wearing like a checkered hat and just seemed like a generally nice guy. We were seated in the small, but comfortable dining room. I ended up ordering the napa valley salad to split with my mom and a cup of chicken noodle soup and she got eggs and potatoes. The kitchen actually split the salad into two bowls, which was a really nice touch! The salad was Ah Maze Ing! Soooo good. It has a really creamy feta, wine soaked onions, walnuts, and apples on top of spinach with a creamy balsamic dressing. I could have licked the bowl, this salad was so good. The soup was also tasty, but nothing super special. My mom's rosemary potatoes were really good, with enough seasoning to give them a tasty flavor and her eggs were cooked perfectly. I will definitely come back here again and try one of their wonderful sounding breakfast items (yesterday they had pumpkin pancakes....yum! but in the name of being 'healthy' I skipped them yesterday, and instead ate a bunch of feta cheese (ha!)....*sigh). So go here! You won't be disappointed!",3
3961,1,1546646400000,"I've stayed here now twice and have been extremely impressed each time from the valet to the check in to the decor to the rooms. I always stay in the suites as if you're going to Vegas you need to spend extra to really get something nice. The suite is 1200 sq. Ft. 2 restrooms, fireplace, marble flooring throughout, washer and dryer, shower with rain shower head and two other shower heads, vanity, jacuzzi tub in your bedroom, can sleep a lot. Full size kitchen, stocked bar, microwave, dishwasher, stove, full size refrigerator, all around a very very luxury hotel. Highly recommend this place. It maybe off the strip but it's only a very short drive to the strip.",3
3967,1,1548028800000,"I am super late on my post, since I visited the resort in May but .. better late then never. I want to utilize this space to send my appreciation and gratitude for the onsite manager, Christine. (Forgive me this is not the correct name, its been a few months) She went ABOVE and beyond her 'job title' to put a smile on our faces and do the unthinkable. In brief, we had an issue with theft at the resort. Our bags were misplaced and my sister was in tears that her luggage was gone. Christine went to the resort store and did a little shopping, providing us with the essentials (Clothes, sandals, Toiletries, etc etc) that would get us through the remainder of our trip. She and her staff also ended up recovering the luggage by the end of the night. I can't say that the security guards and front desk staff were as polite but they did their job. Christine stood out because her genuine personality showed that she truly cared about our situation and was willing to do anything and everything she could to help us make the best of it.

Upon checking in, the front desk younger Filipino/Mexican woman was a bit unhelpful. I was the first to check in and the room was not yet in my name. She provided zero suggestions to me and was very unhelpful. After about 15 minutes of frustration, a young gentlemen was much more welcoming and saved the day! 

Don't get me wrong, this place is a gorgeous property, but I do feel as if it were for the older/ more relaxed community. My sister also owns at another resort and I just felt as if it were more vibrant and entertaining of a resort. I'm just trying to compare apples to apples by experience.",2
3972,2,1548115200000,"Cool place and atmosphere. However, that's nothing when you consider the food. Best quality Brazilian food, not the usual crap offered by cheap restaurants but Brazilian food prepared by people who knows good food. Great cheese rolls and pastel. Try the chicken hearts, don't be scared by it :-)",2
3973,1,1548115200000,"Came her for brunch with my wife. The restaurant is beautifully decorated and our server was great. 

We started out with some fresh baked bread that was really tasty. 

Appetizer: Oysters Rockefeller - perfect

Main course: My wife ordered the Chicken and Waffles. They were outstanding! They had the perfect mix of sweet and savory. I ordered the Monte Cristo with truffle fries. While I really enjoyed my dish I couldn't stop stealing bites of the chicken and waffles. 

 
BTW - they made the best Bloody Mary that I've ever had!",2
3977,1,1547251200000,"I was so excited to try this stall because I love portuguese egg tarts. I had them in Macau a while ago and I still remember how delicious they were. Pastel de Nata 1881 is located inside the Las Vegas North Premium Outlet. 1 is for $3 and 4 for $10. Obviously, we went for the better deal and got 4 egg tarts. We were offered samples but we knew we were going to get them anyway. They smelled amazing when we opened up the box.

I agree with other reviews where the egg tarts weren't hot enough. Although they were lukewarm, the shell was still flakey and crispy. I also thought the filling wasn't as smooth as I expected it to be. Some bites were lumpy so it had a weird texture in the mouth. It might just have been a bad batch but these Portuguese egg tarts definitely could not be compared to ones in Macau. However, it served a good snack after doing a lot of shopping at the outlet.",3
3983,1,1546732800000,Love love the atmosphere and food!!!!! Such a great place to come with friends to catch up! Deff recommend,2
3984,3,1546300800000,"Play Place at this location
Standard McDonald's fare. the weekday crew get you in and out quickly and efficiently with a smile the weekend crew they may take a little bit longer on the drive-through side they might screw up a little more often. so I recommend you go here on a weekday",2
3987,1,1546992000000,"I was not impressed at all with this clinic.  I waited an hour in the lab waiting for the doctor.  The doctor talked to me for 10 minutes and charged almost $300.  The office was a little bit of a mess.  They wanted me to make another appointment (costing another $300+) to review my labs.  I ended up having to have them email me my labs and have my regular doctor look at them because they were so expensive.  When my labs came back, they charge over $3000 to my insurance (just for bloodwork) leaving me with a bill for labs close to $400.  After all of this, I have no answers.  I definitely walked away thinking this place was sketchy.  I write this review to save others from wasting a ton of money on a practice that is money-hungry and will not give you the answers you are looking for until you've given them a small fortune.",2
3988,2,1548115200000,Store is beautiful and customer service is pretty good. The fact that annoyed me is there is no damn change. Come on guys!! I pay with a $50 and you give me 5's?,2
4001,3,1547251200000,"Ordered from the catering menu online. Took 3 phone calls for someone to take my order. When it was delivered,  was missing a tray of rigatoni. Had to wait 25 minutes for them to bring it. Meanwhile, the meeting had already started without people getting the pasta. The chicken was very overdone and heavily breaded. The salad was very good, the pasta (when we finally got it) was very good,  the sausage & peppers were very good. The sheet pizza was quite small. Will be hesistant to use them for future luncheons.",2
4016,3,1546473600000,Had eaten here many times since opening. Last visit swore to never come again. Bad service. The server started out great but then disappeared. When we finally got him back asked if I could get something else since the sandwich I ordered was too spicy. We will keep it. It take it home and pay for it so because everyone else is half done with diner. Bring me a grilled cheese sandwich. That will only take a few minutes to cook. He said ok brought the box and then went for drinks for us and never came back for 30 minutes. I asked is that grill cheese coming and the drinks you went for 30 minutes ago he came back said be up any minute. Well all had finished so I said forget it just give me the bill. He left for another 10 minutes. A casual diner turned into a major hassle and I didn't eat. Spoke to manager and she didn't offer anything to help or other but sees us all the time. So avoid the place people. Used to be good but has already turned bad.,2
4019,3,1548201600000,I love this place. But tonight i decided to order tapsilog and it didnt taste or looked like tapa at all. Very dissapointed. The rest of the food were still good tho.,2
4020,2,1547769600000,"Food I OK .  Yes true diner atmosphere.  

Too bad the owner was a grumpy old man who decided to yell at my sick kid who couldn't happen to find the restroom.  And then proceeded to yell at him because he dared ask for his hot chocolate.  Will never return. No place to act like that in today's society.",2
4023,2,1547596800000,"So this guy who was the manager at showtime refused to issue me a refund, and now you guys try to save face on a public forum by pretending to be nice and accommodating. This is an old trick. People should know your true colors. I am not gonna spend countless minutes and hors of my life trying to rectify this with you, while you had the chance to clean it up quickly before s**t hit the fan. Too late for you to save face.",2
4025,3,1548806400000,"Second trip.. I had sunup on everything begal and tge wife had the cinnamon crunch begal with pumpkin cream cheese 
 Both were very good! Service again was top notch.",1
4027,1,1547164800000,What a dump! The food is terrible. The service is awful. The clothes are worse.  This is a great place for people with deadened taste buds and color blindness.,2
4029,3,1548201600000,"Love the idea and glad that a quick udon place opened up in Vegas. Fast stop for lunch breaks and cheap prices... cheaper than most other udon places around us. 

Cafeteria-style where you choose your udon or rice bowls, then pick out your tempuras and oden (fish cakes). 
Large portions sure to leave you full. 

Try the creamy lemonade! Very different from anything I've had. 

They close between lunch and dinner to prepare fresh noodles. 

Not all onigiri options were available, even though they were advertised, such as the plum, which I was badly craving! That was a bummer. 

Don't expect the best quality udon, but expect it to be yummy, fast, & cheap- just what I need most times!",2
4035,3,1546560000000,"Terrible experience!  Over an hour wait for a salad.  When I got it, the greens were so limp and old I sent it back.  Manager said they had a new person in the kitchen.  Told her to check the greens because they should be thrown out.  Not going back!",2
4042,3,1547769600000,"Service was just adequate, not much for English. Food was delicious, the spicy pork was better than spicy chicken (Lynn says).

Might come back.",2
4051,2,1548806400000,"You have to wait in line to wait in other lines, so you can wait for service. The reason there are so many people in the store, is that they are all waiting for service!

Had to drop off my iPhone for service (it had been recalled) and it took an hour. I had an appointment, and it was 30 minutes after my appointment time that I got any service, then it took another 30 minutes to ""run diagnostics"" before I could ""drop it off"". I will have to go back next week to pick it up.

Was interested in buying a new phone, but the line was 2.5 hours long to just buy it. I am going to get the iPhone 6, but I am going to order online.

Either order online, or go to another store. Stay away from this Apple Store.",1
4052,1,1547337600000,"I live in California and was in town visiting family.  This place sparked my interest being the only joint in Las Vegas on Yelp's Top 100 List.  I had to visit!  We arrived at 2pm on a Friday (because I hear lunch is crazy busy) and there were still quite few people dining inside and outside the cafe.  It is true-The owner Olivier takes his time to explain menu items if you have any questions.  I could feel that he loves being there.

We had the special of the day: The pork loin sandwich - tender slices of pork with a creamy sweet sauce, mushrooms, shaved parmesan, baby spinach and tomato on an extremely well made baguette (crispy crunchy exterior texture, soft interior).  Absolutely delectable.  The chocolate tart and pear tart were very delicious as well.  I'd like to come back to sample the quiche (they ran out) and the rest of the menu :-D.

Seriously it was so good that it prompted me to write a review (not that they need it).  This place is just phenomenal!  Merci beaucoup Olivier and staff!",2
4052,3,1546300800000,"Typical Chinese restaurant. I have no complaints about anything I have eaten here. I have never eaten inside and have only done take-out, I would definitely order more frequently if they offered delivery. I prefer this Chinese to others in the area.",2
4054,1,1547510400000,"By far, the best chocolate almond croissants I've come to find in the GTA! Melt in your mouth goodness (especially when warmed)! While the Square One location is a bit smaller than Scarborough Town Centre, service is better. In terms of coffee placement, brewing machines appear to be scattered, making finding one with the flavour of coffee you want to be challenging. Hazelnut is one of my favourite's and on a day I bought a coffee, it was extremely watered down. Most likely sticking with their pastries only.",3
4062,1,1548892800000,"I was excited to go here for restaurant week. HOWEVER: The portions of meat were zapped with a shrinking gun. So tiny; no bigger than my palm. The food was delicious, but I weigh 100 lbs and I left hungry. Don't waste your money like I did.",2
4063,1,1547251200000,"Despite not having a reservation we were seated immediately and the two gentlemen who assisted us were very kind and friendly. I really enjoyed their help and good vibes. Came for Winterlicious 2k17 with a friend after work.

Roasted Beet Salad w/ Scallion Dressing & Toasted Pumpkin Seeds (2/5)
Bar Buca's was better by far. It's a cute starter but it lacks in flavour concerning everything.

Baked Goat Cheese Polenta w/ Sundried Tomato Paste & Pesto (3.5/5)
There was a tiny, tiny, tiny teaspoon of tomato paste in the middle ontop of the polenta under the pesto which was a bit disappointing. The pesto was nice and herbaceous and I loved the salad underneath to help complement the polenta. I don't recall any strong goat cheese flavour and this dish was very filling for an appetizer.

1.50$ Bread (5/5)
The bread was fucking amazing. The crust was so crispy and fragrant with herbs and cheese and the bread was so soft and delicate homg. droolzzz

Braised Boneless Beef Short Rib w/ Root Veg & Navy Beans (3/5)
Maybe I didnt have enough of it to judge it as I only had a bite? But it was pretty decent; the beef was cooked perfectly to be honest with you and the flavour of the sauce and the vegetables together made it a really nice hearty, earthy dish but I don't think I could finish this as it would get too boring for me.

Pumpkin Seed Crusted Salmon w/ Mango & Smoked Red Pepper Salad (4.5/5)
This was the best flavour trip I've went on for an itallian restaurant. The contrasting textures of the crunchy seeds, crispy yet chewy skin, flaky but moist salmon, slightly crunchy mangoes, soft red peppers. It was a thrill eating this. The flavours of all the components complimented each other ALOT and I would I highly recomend this dish to anyone to try. The only reason why I knocked half a star was because there was a minimal amount of red pepper salad when there could've been more because I didn't notice any red pepper until halfway into eating the salmon that I noticed it.

Warm Banana Chocolate Pudding (4/5)
I really liked this and I wish it was hotter and I wish I knew what that white sauce was, it was such good comfort food as a dessert.

Flourless Chocolate Cake (5/5)
Me and my friend loved this cake it was so moist yet so fluffy, melt in the mouth even and the blueberry reduction made it perfect! Ahhh, me and my friend are still dreaming about this cake lol.

Looking to come back after work again!",2
4067,3,1548201600000,"Started off rocky. I came in for a new TV and NO ONE asked if I needed help for 10 minutes, but finally TYLER came over and was extremely helpful. He apologized about the wait, recommended me which TV was best and got me on my way with a 55"" TV for a great price. Awesome visit after all.",2
4071,3,1548460800000,"Before you place your order, check your watch. They promise 5 minutes but can take 20 to prepare. Wrong order items are a possibility too.",2
4072,2,1548720000000,I had a incident and was in need of getting my wheels checked during a vacation and this man here saved my life! He was so helpful and reassuring! Very happy I chose this place especially for last minute. Thank you so much!,2
4079,3,1548633600000,"Have been here 3 times and the food never disappoints.  I had the shrimp fajitas and will get fajitas from this day forward....SOOOOO GOOD! I would suggest a new salsa for the chips they start you off with...it's like a corn relish with no flavor. And the sweet tea wasn't very sweet. Every place has an off night especially as packed as it was. I would still come back, definitely! It's a great ""hang out with your friends"" kind of place.",2
4080,2,1548201600000,"My real nails were are long as my acrylics. The acrylic is clear, and they looked pretty natural. 
I got a fill here. Afterwards, I had to file all my nails down to short length. 
The tech drilled my real nail underneath too much, and made the ends  clear on some of my nails. Also, filed too much on 2 of them and parts of them almost red from my nail being so thin. 
Who knew a ""fill"" could be such a disaster?
Now I need to soak them off and start all over...
I could go on, like the salon is clean, etc. 
...but I'm so unhappy about my nails that I don't feel like saying anything nice about them...",2
