user_id,section_id,project_id,post_date,prompt,post_text,post_score,answer_date,answer_text,answer_score
3820,3,3,2019-01-21,how to override action bar back button in android?,<p>here is my query I want to customize the activity back button in action bar not in hard key back ,38,2019-01-21,<p>I think you want to override the click operation of home button. You can override this functional,200
26818,2,2,2019-01-19,Excluding in Live HTTP Headers plugin for Firefox,<p>I am trying to exclude gmail's requests from Live Http headers but I cant seem to get the exclude,2,2019-01-19,"<p>I have had the same problem and its soultion was stupid simple:</p>

<ul>
<li>do you have enabled",1
37253,2,3,2019-01-08,How can I pass structured data to my (F)CGI through Apache?,<p>We've got an apache module in place for authentication. If the user is able to authenticate the <,0,2019-01-08,"<p>If you need to work with CGI, environment variables seem to be the only option (with mod_perl, yo",1
1945,3,2,2019-01-05,Edit url for non static (website) s3 bucket?,<p>I have created a S3 bucket named test.download.abc.com . The purpose of this bucket is to simply ,0,2019-01-06,"<p>The solution here is deceptively simple.  </p>

<p>All you need to do is set up the hostname in y",1
5178,2,3,2019-01-07,Google Drive API - Allocating Quota for a 3rd party app,<p><strong>Intro</strong></p> <ol> <li>Google provide ~5Gb of storage space to it's subscribers</li>,2,2019-01-08,"<p>This is a really good use-case, thanks for raising it. Sorry, unfortunately it is not currently p",1
23159,3,3,2019-01-15,Changing method Attributes at runtime,<p>I am trying to serialize objects into xml. I have setup up </p> <pre><code>public class Foo&lt;t&,0,2019-01-15,<p>The technique in that article only works for .NET components that depend on the <code>TypeDescrip,2
10998,1,1,2019-01-12,Keyword search in entire table with SQlite,<p>Search Database with Keyword: <p><img src= http://i.stack.imgur.com/XLbjU.png alt= ></p> <p>Is th,0,2019-01-12,<p>It appears you can use the syntax you're suggesting as long as it's a full text search table:</p>,0
4194,1,3,2019-01-14,How to initialize variable amount of Django model fields at once?,<p>I fetch some data for the Stackexchange user and store it in my Django model:</p> <pre><code>clas,2,2019-01-14,"<p>You can use the same <code>**kwargs</code> magic as in the instantiating: </p>

<pre><code>def fi",2
39841,2,2,2019-01-09,how create triangle using css,<p>Please any one help me how create below diagram using css.</p> <pre><code> ________/\_______ | | ,-5,2019-01-09,"<p>See here: <a href=""http://jsfiddle.net/alexwcoleman/6ue8vvba/"" rel=""nofollow"">http://jsfiddle.net",2
36430,1,3,2019-01-30,UITextField clearButtonMode and UIPicker,<p>I have an extended UITextField (added a NSString property inputType to it) to take in user input.,1,2019-01-30,<p>You could also implement <code>textFieldShouldClear:</code> and set a flag on your class (e.g. <c,1
15513,2,3,2019-01-31,CSS drop down failing,<p>I have a basic layout here I am trying to apply a CSS drop down menu to it.</p> <p><a href= http:,0,2019-01-31,<p>The fastest fix is to add this to your <code>&lt;ul&gt;</code>: <code>position: relative; z-index,0
42441,3,1,2019-01-13,Convert text dataset to .arff file,<p>I have this data set <a href= https://archive.ics.uci.edu/ml/datasets/Sentiment+Labelled+Sentence,-2,2019-01-13,"<p>Use a programming language.</p>

<p>It's not hard to write a program that</p>

<ol>
<li>reads the",1
11385,1,3,2019-01-17,How to develop a win application using MVC pattern,<p>following a MVC pattern how can i develop a windows application with c#. is there any site from w,0,2019-01-17,"<p>From the Gang of four book :
<a href=""http://www.exciton.cs.rice.edu/JavaResources/DesignPatterns",0
1998,2,1,2019-01-28,Android Adapter not working,<p>I have followed <a href= http://www.android-ios-tutorials.com/android/android-custom-listview-exa,0,2019-01-28,"<ul>
<li><p>Don't use application context to inflate the list view. Use activity context instead.</p",1
4419,2,1,2019-01-24,What mean Models in PHP?,<p>I want to create a RESTful API with PHP and tutorial I found is: <a href= http://coreymaynard.com,-3,2019-01-24,"<p>Aside from the badly worded question, it's not a bad question so I'm not sure what all the abuse ",7
42978,1,1,2019-01-20,C++/C# exception throwing,<p>In c++ I am able to throw a bare string as an exception but in c# I must throw an <code>Exception,1,2019-01-20,"<p>The question is quite obscure, but I think that the problem is ""in C++ you can throw strings; wha",6
40779,2,3,2019-01-13,windows 10 pivot item text,<p>I want to change the default text style (foreground color font weight etc) for pivot item header ,0,2019-01-15,"<blockquote>
  <p>The XAML framework offers many ways to customize the appearance of your apps. Styl",1
28203,1,2,2019-01-02,Errors when building Z3 unstable branch,<p>I've been trying to build z3 unstable branch in the past two days but unfortunately I got many er,1,2019-01-21,"<p>Thanks for reporting this. I haven't seen any similar reports yet, but I just fixed a couple of p",0
31166,3,1,2019-01-07,RegEx match on any of multiple groups,<p>I'm not sure if this is possible but I would like to match on multiple regex groups</p> <pre><cod,0,2019-01-07,"<p>You can make make use of the pipe symbole | to achieve that. It basically behaves like an ""or"" in",1
29431,2,1,2019-01-25,TinyMCE - Adding a <base> tag to the head of the editor document,<p>I have a TinyMCE editor that I need to add a tag to in its doncument's head. I have this working ,1,2019-01-26,"<p>Try to use the <a href=""http://tinymce.moxiecode.com/wiki.php/API3%3aevent.tinymce.dom.Selection.",1
48806,3,1,2019-01-14,Unable to change dynamically updated data-id,<p>I am trying to dynamically change the <code>data-id</code> of anchor <code>#a-flop</code>. The is,0,2019-01-14,<p>That is because you are setting the attribute value and not dom property. you should be using <co,2
46936,1,1,2019-01-16,How can I destroy a draggable object then re-enable it again?,<p>I have a div that is draggable along the Y axis. When the div hits 50px I destroy the draggable e,0,2019-01-16,"<p>With a bit of tweaking user2436738's answer will work.</p>

<p>You just need to prevent the drag ",0
42263,1,3,2019-01-18,Custom headers on Amazon S3,<p>Is it possible to have custom headers on Amazon S3 with arbitrary naming?</p> <p>For example I am,6,2019-01-18,"<p>I don't think it is possible with their <a href=""http://docs.amazonwebservices.com/AmazonS3/lates",14
45661,2,1,2019-01-05,php shell_exec() through cygwin,<p>I wrote a script that compiles LaTeX code through <code>pdftex</code>. The trouble is that <code>,2,2019-01-05,"<p>pdfTeX runs just fine on Windows, without requiring Cygwin. Try <a href=""http://miktex.org/"" rel=",2
37690,3,2,2019-01-09,Saving data from DDBB into AS class,<p>i am trying to make a game in Flex similar to Shake&amp;Fidget. I'm saving all the user data in a,0,2019-01-09,"<p>ok so the reason it doesn't work with data is that event though you said </p>

<pre><code>data = ",0
32389,3,2,2019-01-10,REST Java web service using protobuf,<p>I want to implement a REST web service using Java &amp; protobuf. </p> <p>Can anyone point me to ,6,2019-01-10,"<p>The below two article shows you exactly this</p>

<ol>
<li><a href=""http://www.javarants.com/2008",9
41625,3,1,2019-01-11,Multiple tap on UIButton and access different behavior of Button,<p>I create a project of the Multiple user can tapped on the different button.</p> <p>Following prob,0,2019-01-11,"<p>If the button is instance of UIButton, then you do not need to use gestureRecognizer at all.
Try ",1
1089,3,3,2019-01-24,PHP - Manipulate large numbers without store them,<p>I am trying to solve bioinformatics problems from rosalind.info and I am locked out with this pro,2,2019-01-26,"<p>I have finally been able to solve the problem. First, like says the question @Gavriel added in th",0
32950,1,2,2019-01-16,Add microdata to a Drupal site,<p>Is there a way to add microdata to a Drupal 7 site by editing the field.tpl files? My site is bui,0,2019-01-31,<p>The best way to add microdata is by editing the field.tpl files and then checking - use file temp,0
16852,1,1,2019-01-06,Cannot display multiple queries on the same page,<p>I've recently began learning Prepared Statements and have started configuring my scripts with the,1,2019-01-07,"<p>Nice, I got it to work finally. Everything needs to be stored in an array and extracted through t",1
5280,2,3,2019-01-21,iterate through each file in a directory,<p>erlang is a strange language to me this week i've been playing with multiple languages and I've c,4,2019-01-22,"<p>It's tough to recommend exactly which method you should use because your ""do something"" pseudocod",10
31290,3,2,2019-01-30,Chrome glitches when changing stylesheets; how do I prevent this? (with pics),<p>I'm working on a web page design and Chrome is wigging out when I change a stylesheet. I'm trying,2,2019-01-30,"<p>Wow. <a href=""https://stackoverflow.com/a/16474152/1048862"">Here's the CSS hack</a> to fix it:</p",0
23497,2,2,2019-01-02,How to output part of a multidimensional array?,<p>I have tried to echo out an image from an array but it did not work.</p> <pre><code>$productArr =,0,2019-01-02,"<p>The inner foreach loop is unneccesary and doing strange things. Try running this, it seems to wor",0
16486,2,1,2019-01-20,Div background doesnt show,<p>Why my div's background doesnt show normaly? Here's the code:</p> <pre><code>&lt;div style= width,1,2019-01-20,"<p>Remove the <code>display:inline</code> then you'll be able to see it. <a href=""http://jsfiddle.ne",2
36376,3,3,2019-01-24,.net tcp client async model,<p>I need to implement a TCP client that will send data to the server and also receive messages. The,0,2019-01-24,<p>When you connect over TCP to the server you get a duplex channel so the server can talk back to t,1
35144,3,2,2019-01-15,What asp.net-mvc strongly typed helpers uses underneath?,<p>For example if i use this in view:</p> <pre><code>${Html.TextBoxFor(u=&gt;u.UserName)} </code></p,0,2019-01-15,<p><code>System.Web.Mvc.ExpressionHelper.GetExpressionText(LambdaExpression expression)</code></p>,2
40396,1,1,2019-01-31,Application pool recycling with Selfhosting a ASP.NET application,<p>If I want to selfhost a asp.net web api application with Owin in a windows service how can I inte,0,2019-02-01,<p>The answer is simple: you cannot. Application pool is an IIS feature that you can only enjoy by h,1
38930,3,2,2019-01-05,Excel VBA add handler to every checkbox in form,<p>I have an excel form with a large number of checkboxes that are added at runtime. I would like to,-1,2019-01-05,<p><code>colCBHandlers</code> will go out of scope as soon as the sub which creates the checkboxes e,1
20642,2,1,2019-01-06,indexing with iterators,<p>Is there a way that I can get the count number for an iterator?</p> <p>so if at first I had this:,0,2019-01-06,"<p>You want <code>distance</code> <a href=""http://www.cplusplus.com/reference/std/iterator/distance/",6
299,3,1,2019-01-23,How to use a minibuffer-exit-hook with read-string,<p>I have not been able to get the <code>minibuffer-exit-hook</code> to play nice with <code>read-st,1,2019-01-23,<p>Running a hook after you truly exited the minibuffer is rather pointless: you could be in any kin,1
984,3,2,2019-01-17,weird signal received,<p>I set up signal filter on my application as described <a href= http://linux.die.net/man/3/pthread,1,2019-01-17,<p>It's a POSIX realtime signal. These are in the range of SIGRTMIN+1 to SIGRTMAX (which you should ,3
48685,1,1,2019-01-15,unicode characters error for list item button in kivy,<p>I've created a list item button in kivy and use arabic reshaper for writing persian for each butt,1,2019-04-17,"<p>I'v found the answer
unicode characters shoud endcode in python code:</p>

<p>args_converter in M",1
33390,1,3,2019-01-21,sqlalchemy: get rows affected by bulk delete,<p>I need to get all rows that were affected by a bulk delete like that:</p> <pre><code>Session.quer,3,2019-01-22,"<p>Okay, found the answer \☺/ You can re-execute the select statement that was used to select the ro",4
18061,2,3,2019-01-28,JQuery Parsing XML to variable,<p>I am looking to parse XML data (using this URL: <a href= https://gdata.youtube.com/feeds/api/vide,0,2019-01-28,"<p>you can use <a href=""http://api.jquery.com/jQuery.parseXML/"" rel=""nofollow""><code>.psrseXML</code",0
42434,2,2,2019-01-18,for loop through ms sql columns,<p>I'm coding in c# on webpages/razor with MS SQL database</p> <p>I have a table with the following ,1,2019-01-18,"<p>I'm not sure I'm clear on your actual requirement, but in general, when working with the <a href=",0
12329,1,1,2019-01-09,MSMQ read and write Methods with Asynchronous,<p>i am start working with MSMQ. i find that very fast way for solutions that need to handle million,0,2019-01-11,"<p>i find a beter way and i like to share that.
threading is good, best way is depend on your state ",0
39781,2,2,2019-01-03,Validation method called for defaults attrib on Backbone,<p>Since I've upgrade Backbone from 0.9.2 to 0.9.9 I'm getting some error.</p> <p>When I instance a ,0,2019-01-03,<p>In Backbone 0.9.9 the semantics of model validation were changed so that validation should make s,3
19454,1,3,2019-01-04,Transferring string values across Subroutines,<p>I have the variables Month1 &amp; Month2 which I need to somehow transfer across to frmMain_Load ,0,2019-01-05,"<p>Really not sure what your end goal is, but it seems like you need something like this:</p>

<pre>",1
42356,1,3,2019-01-05,How to find registry value without knowing the registry path vb6?,<p>I have a dll(written in vb6) that compiles VB6 code. I'm reading the VB6.exe path from the regist,0,2019-01-05,<p>I think that (in a standard install and if the user hasn't changed the default) that the followin,2
48767,2,2,2019-01-18,Vote weighting algorithm,<p>I'm developing a web application similar to Digg and I need an algorithm which would be used to o,2,2019-01-18,<p>Personally I like taking a more sophisticated approach. The general idea is that a cron processor,2
30675,3,3,2019-01-08,Downsampling data in Matlab by averaging,<p>I have 2 data sets in Matlab that I need to plot against one another - one on the xaxis and one o,4,2019-01-08,"<p>Reshape your data <code>A</code> into an <code>n</code>-row matrix, where <code>n</code> is the a",4
17857,2,3,2019-01-24,Label not getting printed to ios simulator objective c,<p>I can't seem to print my second UILabel  however the first one gets printed. Any help is apprecia,-1,2019-01-24,"<p><br>
<b>""Actually your label is getting drawn outside the view area of myView2.""</b><br><br>
widt",0
48890,2,2,2019-01-07,file size sent by socket is 0 and access blocked unless I use System.exit(0) how to avoid this?,<p>I have an android tablet client that sends and receives a few files between it and a java server ,0,2019-01-07,<p>Don't use multiple streams. Create a single set of streams and use them for the life of the socke,0
16108,1,2,2019-01-11,CUDA NPP image dot product having cudaErrorUnknown,<p>The function nppiDotProd_8u64f_C1R causes a cudaErrorUnknown. I'm able to compile and run properl,1,2019-01-11,"<p>The result argument in that <code>nppiDotProd</code> call must be a device pointer, not a host po",1
27605,3,1,2019-01-22,PyDev in Eclipse does not recognize db.add_column from South,<p>I have just installed South (0.7.3 python-2.6) and successfully completed the tutorial using the ,12,2019-03-11,<p>One (<em>far from ideal</em>) solution is to put <code>#@PydevCodeAnalysisIgnore</code> in all of,4
31227,2,2,2019-01-13,ssrs : fix of numbers of boxes for each page,<p>I have created a report  which do what it is supposed to do (or almost)</p> <p>One thing that sti,0,2019-01-14,"<p>The <a href=""http://www.sqlchick.com/entries/2010/9/11/displaying-fixed-number-of-rows-per-ssrs-r",1
12874,2,3,2019-01-25,What is the type this string? a:1:{s:2: en ;},<pre><code>a:1:{s:2: en ;s:39: Sample Text ;} </code></pre> <p>Shortly my question do you have an id,0,2019-01-25,"<p>The datatype you're showing us here is a serialized variable in PHP.</p>

<p>To serialize or unse",2
15644,3,1,2019-01-29,How to call __doPostBack in Callback function,<p>I am using bootstrap confirm box.. I want to call server side code in callback function. I am try,1,2019-01-29,"<p>You need to add the following</p>

<pre><code>__doPostBack('Button2,'');
</code></pre>

<p>You ca",0
21530,3,2,2019-01-22,Binding nested XML to CheckboxList,<p>I have a nested <code>xml</code> file which contains menu and submenus. I need to bind it to the ,0,2019-01-22,"<ol>
<li><p>Use <strong>SiteMap</strong> instead of XML file. See here: <a href=""http://www.codeproj",1
25626,1,3,2019-01-04,Conversion of IEnumerable<T> to IList,<p>If a method takes a parameter of type System.Collections.IList can I legitimately/safely pass a v,5,2019-01-04,"<p><strong>No</strong>, You cannot pass an <code>IEnumerable&lt;T&gt;</code> to a method which takes",27
36043,2,1,2019-01-29,relationship between products and stock entieies,<p>I'm developing a stock control database and wish to know what would be the best way to do relatio,1,2019-01-29,"<p>Depends on what you are trying to accomplish.</p>

<p>If you need a simple <strong>number</strong",2
49179,1,1,2019-01-27,forwarding embedded video to a certain place,<p>there. I know that there is a possibility to open a video file either using a flash player or htm,0,2019-01-28,"<p>Ok, I had to find the answer myself. A similar question was addressed at <a href=""https://stackov",0
39921,3,3,2019-01-02,Pressing a button on a custom keyboard is resulting in Unrecognized selector being sent to instance error,<p>I know there are plenty of other questions addressing the same problem but since I'm using a cust,0,2019-01-02,<p>The action of the keyboard's buttons are pointing to the wrong place. You've probably got them wi,0
43965,2,2,2019-01-31,Solrnet - How to initialize instance with basic authentication,<p>It is possible to connect solr instance with basic authentication ?</p> <p>I have tried with : </,1,2019-01-31,<p>Implement a <code>IHttpWebRequestFactory</code> that returns an authenticated web request. See <a,0
44439,3,1,2019-01-17,How to create a To field like the one in Mail or Facebook app?,<p>Does anyone know how to create a 'To field' like the one in Mail or Facebook app?</p> <p>When an ,2,2019-01-17,<p>There's no built-in framework. You'll either need to implement it yourself or use one of the open,2
16059,2,3,2019-01-21,Can I code Windows 8 RT Games in C#,<p>Is it possible to code a Windows 8 RT and/or Windows 8 Phone game using C#?</p>,7,2019-01-21,"<p><em>I have done a fair amount of research on the ""Games in C#"" thing, so I thought I would post i",13
40620,3,2,2019-01-27,Validating a form with a radio group is not working,<p>I am trying to validate a form that contains some selects and a radio group. If something is left,0,2019-01-27,"<p>Your syntax is invalid for checking radio button validation.You should use:</p>

<pre><code>if(!$",1
37378,1,3,2019-01-14,Matlab-Operation in a given column in a cell matrix,<p>I have a cell matrix where the first 'column' has strings and second 'column' has numbers. Suppos,2,2019-01-14,"<p>To provide alternatives: </p>

<pre><code>BKS(:,2) = num2cell(100*[BKS{:,2}].');
</code></pre>

<",2
32833,1,1,2019-01-20,Android click on the button to go to another page?,<p>I need to link the button with the page (not the main page) like when I click on the button to go,0,2019-01-20,"<p>what i think you trying to do: is when you click on button it's change the MainActivity</p>

<hr>",2
18204,1,3,2019-01-16,When does an ajax request in jquery consider an http post request successful?,<p><strong>Here is an excerpt from <a href= https://www.w3.org/Protocols/rfc2616/rfc2616-sec10.html ,2,2019-01-16,"<p>You don't need to store anything... it's only about the response code.
For example I can make a P",3
38313,3,2,2019-01-19,When overlaying two identically-sized images one is offset,<p>I am attempting to create an image by overlaying one on top of another. The code works but the im,2,2019-01-19,"<p>You can use </p>

<pre><code>g.DrawImageUnscaledAndClipped(topimage, New Rectangle(0, 0, 24, 24))",4
9720,3,1,2019-01-22,Bash run a jar file on all text files in a folder,<p>I have a jar file that alphabetizes a series of names in .txt file. I have lots of these files in,1,2019-01-22,"<p>Use a <a href=""http://wiki.bash-hackers.org/syntax/ccmd/classic_for"" rel=""nofollow"">shell for loo",1
7049,2,3,2019-01-25,Storing Surveys in CouchDB vs. MySQL,<p>I am looking into the best ways for storing surveys to a database with Rails. I have checked out ,1,2019-01-25,"<p>I strongly disagree with Sam's comments:</p>

<ul>
<li>A survey and a survey response are great e",3
46302,2,2,2019-01-16,Using bashrc to define an alias in Ubuntu,<p>I need to define an alias for ls -al named parisan.</p> <p>I tried:</p> <pre><code>nano .bashrc <,-1,2019-01-16,"<p>To define an alias you have to use the syntax:</p>

<pre><code>alias parisan='ls -al'
           ",1
16279,3,1,2019-01-17,onActivityResult not getting string out of Intent,<p>I need some help with my android app. I have two activities first starts the second one with <cod,1,2019-01-17,"<p>In your first activity your code reads</p>

<pre><code>data = getIntent();
</code></pre>

<p>But ",1
26737,1,1,2019-01-01,code signing with vb6,<p>How do I sign my vb6 code?</p> <p>What api do I use?</p> <p>I heard CAPICOM is no longer supporte,1,2019-01-01,"<p>I'm shelling <a href=""http://msdn.microsoft.com/en-us/library/8s9b9yaz%28VS.80%29.aspx"" rel=""nofo",2
17747,3,2,2019-01-31,Obtaining IP address after broadcasting using C in linux,<p>I have written a simple client server program in C under linux. I have created UDP sockets. The c,2,2019-01-31,"<p>for a call like -</p>

<pre><code>recvfrom(s, buf, BUFLEN, 0, &amp;si_other, &amp;slen)
</code></",5
8686,1,1,2019-01-04,broccoli-config-replace does not work with the configuration given,<p>I'm trying to use <a href= https://www.npmjs.com/package/broccoli-config-replace rel= nofollow >b,0,2019-01-05,"<p>I've figured out how to get what I want, but I think the plugin still needs some development. Her",0
37842,1,1,2019-01-13,Recursion. Not all code paths return a value,<p>I am sure I am making a foolish mistake here but it beats me. Here is a piece of code:</p> <pre><,1,2019-01-13,"<p>You might think this executes the loop body exactly once, always returning from the function:</p>",6
37001,1,2,2019-01-02,Add columns in magento table Newsletter-subscription,<p>I want to add multiple columns in Newsletter Subscriber . my module name is Test_Advancenewslette,0,2019-01-03,<p>I got the solution Basically First I made a column name Firstname. Then I try to add multiple col,0
38370,1,3,2019-01-19,How to read throughput-sampler sink values in spring-xd,<p>Stream definition: http --port=9400 | throughput-sampler </p> <p>I've sent the START and END/ STO,0,2019-01-19,"<p>This looks like a bug; add</p>

<pre><code>log4j.logger.org.springframework.xd.integration.throug",0
9504,2,1,2019-01-26,ASP.net Gridview Paging doesin't work inside UpdatePanel,<p>Altough questions somehow similar to this have been asked for a number of times but the question ,5,2019-02-05,"<p>The solution is that you should refill the dataset which is used to populate the gridview, each t",6
12409,2,3,2019-01-26,Confirmation popup window for two asp:button controls when usesubmitbehaviour set to false,<p>I have a control embedded in an asp.net (2.0) page. When the control is on a page I want the defa,1,2019-01-28,"<p>What's happening here is that when you set UseSubmitBehavior=""true"" in your button, the button is",3
430,1,1,2019-01-30,Hibernate Criteria for different field value length,<p>I've got an Entity which have a (string) field of size = 10</p> <pre><code>@Column(length = 10) S,3,2019-01-30,<p>You can introduce an artificial Entity field codeLength and use @Formula annotation (example <a h,3
34834,3,3,2019-01-27,How to create Listview in Java?,<p>How to create ListView in Java? Can you give me a simple sample code on how to create ListView?</,-3,2019-01-27,"<p>Do you mean <a href=""http://www.google.com.sa/url?sa=t&amp;rct=j&amp;q=JList&amp;source=web&amp;c",14
44543,3,1,2019-01-08,<p> element wrong color,<p>I have some text in a <code>&lt;p&gt;</code> tag showing up black. I have added a css class calle,0,2019-01-08,"<p>HI now you can try to this Css with <code>p</code> <code>tag</code> and <code>class</code></p>

<",0
42733,2,1,2019-01-23,border-image not displaying properly on mobile not sure what to do,<p>My site isn't optimized for mobile but I would think border-image css would still work no?</p> <p,3,2019-01-23,"<p>The Problem was with the Border Image</p>

<p><img src=""https://i.stack.imgur.com/UdB0v.png"" alt=",1
34002,1,2,2019-01-07,Sorting .csv file by column title,<p>Is there a way to sort a csv file by column header name (sort vertically) without loading the who,0,2019-01-07,<p>Any on-disk sorting algorithm is going to require more disk operations than just reading and writ,3
42922,2,2,2019-01-06,Get value from dynamic field with Linq,<p>I've a list of object. I want get all values in a field I've dynamically. I explain more. I read ,1,2019-01-06,<p>This <code>GetProperty()</code> statement returns <code>Nothing</code> because the property name ,1
13437,2,2,2019-01-26,getting C error: conversion to non-scalar type requested,<p>Hey I am getting this error:</p> <pre><code>error: conversion to non-scalar type requested </code,4,2019-01-26,<p>You are trying to assign a pointer expression (the return type of malloc() and friends is void*) ,13
14640,2,2,2019-01-28,Wordpress Yoast plugin update seo title,<p>I´ve been looking around to see where I can change the seo title in my database but i cannot find,0,2019-01-28,<p>I found out that the SEO titles are stored in <code>wp_postmeta</code>. So i just did a query in ,0
36009,2,3,2019-01-21,Error : Warning: strpos() [function.strpos]: Offset not contained in string,<p>Shows me Error : </p> <blockquote> <p>Warning: strpos() [function.strpos]: Offset not contained i,-2,2019-01-21,"<p>$Pos appears to be larger than the string in $URL is long</p>

<pre><code>$nEndPos = strpos($URL,",3
46030,3,1,2019-01-30,Repeater ItemDataBound event gives null exception,<p>I am getting null exception when using itemdatabound.when I chech what I see is item index zero.c,2,2019-01-30,"<p>Imad is correct you need to check that you are searching in Item rows.</p>

<p>You could find you",2
1441,1,3,2019-01-18,Could not autowire. No beans of Neo4jTemplate type found,<p>I use IDEA IntelliJ 12.0.2.</p> <p>My application-context.xml is:</p> <pre><code>&lt;?xml version,6,2019-10-07,<p>This happens a lot in IntelliJ with Spring Data beans. IntelliJ does not parse out instances from,9
14804,3,1,2019-01-25,Unable to edit AppManifest.xml?,<p>I am working on my N64 emulator for android I have been thrown a ton of errors So I find out that,0,2019-01-26,"<p>I fixed my own problem, If any of you are experiencing this problem, Just try restarting eclipse.",0
34988,1,3,2019-01-29,Editing a saved value with coffeescript from form input,<p>I'm trying to edit a number on a page based on what the user inputs but I can't get it to work ex,0,2019-01-30,"<p>OK so in case anyone else has a similar issue, I found the solution...in the coffeescript, the to",0
39492,2,2,2019-01-21,How to pass input to controller in Yii that does not belong to the Model,<p>I have a user creation form for <code>User</code> model (<code>User extends CActiveRecord</code>),1,2019-01-21,"<p>You have two options:</p>

<ol>
<li><p>Add a class variable in your model.</p>

<p><code>public $",2
25286,3,2,2019-01-26,Java - Write a program that prompts the user to input an integer and then outputs both the individual digits of the number and the sum of the digits,<p>I have seen this question asked a few times but all of the responses have included functionality ,0,2019-01-26,"<p>Not knowing what they've taught you in class so far, an easy albeit inefficient thing to do is to",0
32744,2,3,2019-01-16,Bypassing DNS server to request domain from specific server,<p>I have a special situation that is outside my area of expertise being a PHP developer and not a n,2,2019-01-16,<p>If you can get DNS moved to a server you have access to. DNS Round Robbin may be a crude method t,1
28273,3,1,2019-01-08,Termination of a convolutional encoder vs. state register reset,<p>Usually when designing a convolutional encoder for a transmitter some sort of termination mechani,2,2019-01-10,"<p>If the state of the machine is solely determined by the shift register content, then this is plau",2
2997,2,2,2019-01-31,C#: Hosting a Windows Service,<p>I am done with writing windows service. What my service does is it calls another service and pull,2,2019-01-31,"<p><code>OnStart</code> is only called when the windows service starts.</p>

<p>You should not do a ",5
5861,1,3,2019-01-18,@RepositoryRestController custom controller with RepositoryRestMvcConfiguration and AbstractAnnotationConfigDispatcherServletInitializer,<p>I am trying to implement custom controller to handle method defined in custom repository to be ab,2,2019-01-22,<p>You need configuration to load your Controllers. One way to do this is to add a configuration cla,2
10551,3,1,2019-01-17,Support for Fonts in Zebra Android SDK,<p>I am printing a receipt using Zebra printer ( Android SDK). I have checked the documentation of t,0,2019-01-18,<p>The Zebra SDK does not provide extensive label design support.  It is designed to help with disco,1
1106,2,1,2019-01-22,Login page on different domain,<p>I am completely new to OWIN authentication and I must be misunderstanding how everything works bu,28,2019-01-22,"<pre><code>public class Startup
{
    public void Configuration(IAppBuilder app)
    {
        app.U",49
16071,1,2,2019-01-24,How can I update my external XML file using AS3?,<p>This is my external xml file db.xml</p> <pre><code>&lt;?xml version= 1.0 encoding= utf-8 ?&gt; &l,0,2019-01-25,<p>You can save a local file using the Flash Player by using <code>FileReference.save()</code>. Howe,0
31804,1,2,2019-01-07,error \.. was unexpected at this time,<p>I have created a .reg with this to add a <code>Delete empty folders</code> command in my context ,1,2019-01-08,<p>I don't apprehend why your code fails. For debugging purposes: both next <code>.reg</code>s work:,2
6664,3,2,2019-01-05,Fast sorted data structure with random access?,<p>I want to add several objects in a structure which allows this:</p> <ol> <li><p>Insertion of obje,-1,2019-01-05,<p>All of the operations that you've listed (except for lookup by index) can be supported by a stand,6
44416,3,2,2019-01-25,CodeIgniter Mod_Rewrite Issue - URL's only showing index,<p>I have a CI app that after switching servers doesn't seem to route properly.</p> <p>In my config ,1,2019-01-25,"<p>I'd guess, <code>RewriteCond $1</code> never evaluates to true and no redirect happens.</p>

<p>Y",2
47425,2,2,2019-01-06,execute query onload page,<p>I want to execute a query during onload. How do I this? This is my code. This is the query I want,0,2019-01-06,"<p>You can use the following code in <code>index.php</code> for updating table</p>

<pre><code>&lt;?",0
45330,2,2,2019-01-08,Override Picturbox OnPaint Event to Rotate the Image -Create Custom Picturebox,<p>I want to create a custom control or override the pictuebox's onpaint event such that i get acces,1,2019-01-08,<p>Here is a quick example of a subclass: It hides the original <code>Image</code> property and repl,3
32089,1,3,2019-01-08,Getting the 'Object reference not set to an instance of an object' error..vb,<p>I don't undertand why I'm getting this error code was working and running perfectly earlier. I wa,1,2019-01-08,<p>you need into to the debugging model and see the <strong>u = Membership.GetUser(User.Identity.Nam,0
40307,3,2,2019-01-16,vAlign element in center but in a horizontal position relative to content,<p><a href= http://jsfiddle.net/DAFHq/1/ rel= nofollow >http://jsfiddle.net/DAFHq/1/</a></p> <pre><c,0,2019-01-16,"<p>Try this:</p>

<pre><code>var positionFoo = function() {
  $('#foo').css({
    'left': $('#bar').",1
33471,1,1,2019-01-15,Replacing values and recalculating in reactive tables,<p>I have a table with three columns: SalesPrices and Revenue. I want to create an app which will as,0,2019-01-15,"<p>I would modify your server.R like this (untested):</p>

<pre><code>library(data.table)
library(go",1
23684,2,1,2019-01-26,Soft keyboard hides parts of fullscreen webview,<p>I am developing a native Android app that is a wrapper for a webpage. It works pretty well but th,2,2019-01-26,"<p>It's a known bug as refered in :</p>

<p><a href=""https://code.google.com/p/android/issues/detail",5
24864,1,3,2019-01-09,Stop jQuery Cycle from adjusting height and width of containers,<p>I'm using the jQuery Cycle plugin. The page in question is here:</p> <p><a href= http://harrisonf,7,2019-01-09,<p>use <code>slideResize: 0</code> in addition to <code>containerResize: 0</code></p>,10
